"";"date";"Year";"WeekNo";"total_covid_death";"male_covid_death";"female_covid_death";"NC_covid_death";"country";"Type"
"380";"2021-01-14";"2021";"02";"238";"134";"104";"0";"Spain";"Gender"
"381";"2021-01-15";"2021";"02";"306";"169";"137";"0";"Spain";"Gender"
"382";"2021-01-16";"2021";"02";"281";"155";"126";"0";"Spain";"Gender"
"383";"2021-01-17";"2021";"02";"274";"142";"132";"0";"Spain";"Gender"
"384";"2021-01-18";"2021";"03";"324";"190";"134";"0";"Spain";"Gender"
"385";"2021-01-19";"2021";"03";"378";"216";"162";"0";"Spain";"Gender"
"386";"2021-01-20";"2021";"03";"346";"183";"163";"0";"Spain";"Gender"
"387";"2021-01-21";"2021";"03";"380";"203";"177";"0";"Spain";"Gender"
"388";"2021-01-22";"2021";"03";"415";"241";"174";"0";"Spain";"Gender"
"389";"2021-01-23";"2021";"03";"343";"172";"171";"0";"Spain";"Gender"
"390";"2021-01-24";"2021";"03";"358";"175";"183";"0";"Spain";"Gender"
"391";"2021-01-25";"2021";"04";"319";"193";"126";"0";"Spain";"Gender"
"392";"2021-01-26";"2021";"04";"339";"183";"156";"0";"Spain";"Gender"
"393";"2021-01-27";"2021";"04";"384";"217";"167";"0";"Spain";"Gender"
"394";"2021-01-28";"2021";"04";"344";"179";"164";"1";"Spain";"Gender"
"395";"2021-01-29";"2021";"04";"337";"181";"156";"0";"Spain";"Gender"
"396";"2021-01-30";"2021";"04";"318";"178";"140";"0";"Spain";"Gender"
"397";"2021-01-31";"2021";"04";"273";"158";"115";"0";"Spain";"Gender"
"398";"2021-02-01";"2021";"05";"330";"178";"152";"0";"Spain";"Gender"
"399";"2021-02-02";"2021";"05";"196";"117";"79";"0";"Spain";"Gender"
"400";"2021-02-03";"2021";"05";"85";"57";"28";"0";"Spain";"Gender"
"401";"2021-02-04";"2021";"05";"1";"0";"1";"0";"Spain";"Gender"
