"";"region";"AgeGrp_min";"AgeGrp_max";"NUTS";"date";"Year";"WeekNo";"male_covid_death";"female_covid_death";"NC_covid_death";"total_covid_death";"country";"type"
"1525";"Brussels";"0";"24";"Belgium";"2020-10-15";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1526";"Brussels";NA;NA;"Belgium";"2020-10-15";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1527";"Brussels";"80";NA;"Belgium";"2020-10-16";"2020";"42";1;0;0;1;"Belgium";"AgeGender"
"1528";"Brussels";"65";"74";"Belgium";"2020-10-16";"2020";"42";1;0;0;1;"Belgium";"AgeGender"
"1529";"Brussels";"75";"84";"Belgium";"2020-10-16";"2020";"42";1;0;0;1;"Belgium";"AgeGender"
"1530";"Brussels";"25";"44";"Belgium";"2020-10-16";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1531";"Brussels";"45";"64";"Belgium";"2020-10-16";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1532";"Brussels";"0";"24";"Belgium";"2020-10-16";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1533";"Brussels";NA;NA;"Belgium";"2020-10-16";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1534";"Brussels";"80";NA;"Belgium";"2020-10-17";"2020";"42";0;2;0;2;"Belgium";"AgeGender"
"1535";"Brussels";"65";"74";"Belgium";"2020-10-17";"2020";"42";1;0;0;1;"Belgium";"AgeGender"
"1536";"Brussels";"75";"84";"Belgium";"2020-10-17";"2020";"42";0;1;0;1;"Belgium";"AgeGender"
"1537";"Brussels";"25";"44";"Belgium";"2020-10-17";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1538";"Brussels";"45";"64";"Belgium";"2020-10-17";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1539";"Brussels";"0";"24";"Belgium";"2020-10-17";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1540";"Brussels";NA;NA;"Belgium";"2020-10-17";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1541";"Brussels";"80";NA;"Belgium";"2020-10-18";"2020";"42";0;1;0;1;"Belgium";"AgeGender"
"1542";"Brussels";"65";"74";"Belgium";"2020-10-18";"2020";"42";1;0;0;1;"Belgium";"AgeGender"
"1543";"Brussels";"75";"84";"Belgium";"2020-10-18";"2020";"42";1;0;0;1;"Belgium";"AgeGender"
"1544";"Brussels";"25";"44";"Belgium";"2020-10-18";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1545";"Brussels";"45";"64";"Belgium";"2020-10-18";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1546";"Brussels";"0";"24";"Belgium";"2020-10-18";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1547";"Brussels";NA;NA;"Belgium";"2020-10-18";"2020";"42";0;0;0;0;"Belgium";"AgeGender"
"1548";"Brussels";"80";NA;"Belgium";"2020-10-19";"2020";"43";0;3;0;3;"Belgium";"AgeGender"
"1549";"Brussels";"65";"74";"Belgium";"2020-10-19";"2020";"43";2;0;0;2;"Belgium";"AgeGender"
"1550";"Brussels";"75";"84";"Belgium";"2020-10-19";"2020";"43";2;0;0;2;"Belgium";"AgeGender"
"1551";"Brussels";"25";"44";"Belgium";"2020-10-19";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1552";"Brussels";"45";"64";"Belgium";"2020-10-19";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1553";"Brussels";"0";"24";"Belgium";"2020-10-19";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1554";"Brussels";NA;NA;"Belgium";"2020-10-19";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1555";"Brussels";"80";NA;"Belgium";"2020-10-20";"2020";"43";1;1;0;2;"Belgium";"AgeGender"
"1556";"Brussels";"65";"74";"Belgium";"2020-10-20";"2020";"43";1;0;0;1;"Belgium";"AgeGender"
"1557";"Brussels";"75";"84";"Belgium";"2020-10-20";"2020";"43";0;1;0;1;"Belgium";"AgeGender"
"1558";"Brussels";"25";"44";"Belgium";"2020-10-20";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1559";"Brussels";"45";"64";"Belgium";"2020-10-20";"2020";"43";0;1;0;1;"Belgium";"AgeGender"
"1560";"Brussels";"0";"24";"Belgium";"2020-10-20";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1561";"Brussels";NA;NA;"Belgium";"2020-10-20";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1562";"Brussels";"80";NA;"Belgium";"2020-10-21";"2020";"43";1;2;0;3;"Belgium";"AgeGender"
"1563";"Brussels";"65";"74";"Belgium";"2020-10-21";"2020";"43";2;0;0;2;"Belgium";"AgeGender"
"1564";"Brussels";"75";"84";"Belgium";"2020-10-21";"2020";"43";1;1;0;2;"Belgium";"AgeGender"
"1565";"Brussels";"25";"44";"Belgium";"2020-10-21";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1566";"Brussels";"45";"64";"Belgium";"2020-10-21";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1567";"Brussels";"0";"24";"Belgium";"2020-10-21";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1568";"Brussels";NA;NA;"Belgium";"2020-10-21";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1569";"Brussels";"80";NA;"Belgium";"2020-10-22";"2020";"43";1;3;0;4;"Belgium";"AgeGender"
"1570";"Brussels";"65";"74";"Belgium";"2020-10-22";"2020";"43";3;0;0;3;"Belgium";"AgeGender"
"1571";"Brussels";"75";"84";"Belgium";"2020-10-22";"2020";"43";2;2;0;4;"Belgium";"AgeGender"
"1572";"Brussels";"25";"44";"Belgium";"2020-10-22";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1573";"Brussels";"45";"64";"Belgium";"2020-10-22";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1574";"Brussels";"0";"24";"Belgium";"2020-10-22";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1575";"Brussels";NA;NA;"Belgium";"2020-10-22";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1576";"Brussels";"80";NA;"Belgium";"2020-10-23";"2020";"43";5;3;0;8;"Belgium";"AgeGender"
"1577";"Brussels";"65";"74";"Belgium";"2020-10-23";"2020";"43";1;0;0;1;"Belgium";"AgeGender"
"1578";"Brussels";"75";"84";"Belgium";"2020-10-23";"2020";"43";3;1;0;4;"Belgium";"AgeGender"
"1579";"Brussels";"25";"44";"Belgium";"2020-10-23";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1580";"Brussels";"45";"64";"Belgium";"2020-10-23";"2020";"43";3;0;0;3;"Belgium";"AgeGender"
"1581";"Brussels";"0";"24";"Belgium";"2020-10-23";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1582";"Brussels";NA;NA;"Belgium";"2020-10-23";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1583";"Brussels";"80";NA;"Belgium";"2020-10-24";"2020";"43";4;4;0;8;"Belgium";"AgeGender"
"1584";"Brussels";"65";"74";"Belgium";"2020-10-24";"2020";"43";3;0;0;3;"Belgium";"AgeGender"
"1585";"Brussels";"75";"84";"Belgium";"2020-10-24";"2020";"43";3;2;0;5;"Belgium";"AgeGender"
"1586";"Brussels";"25";"44";"Belgium";"2020-10-24";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1587";"Brussels";"45";"64";"Belgium";"2020-10-24";"2020";"43";2;0;0;2;"Belgium";"AgeGender"
"1588";"Brussels";"0";"24";"Belgium";"2020-10-24";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1589";"Brussels";NA;NA;"Belgium";"2020-10-24";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1590";"Brussels";"80";NA;"Belgium";"2020-10-25";"2020";"43";2;3;0;5;"Belgium";"AgeGender"
"1591";"Brussels";"65";"74";"Belgium";"2020-10-25";"2020";"43";0;1;0;1;"Belgium";"AgeGender"
"1592";"Brussels";"75";"84";"Belgium";"2020-10-25";"2020";"43";3;0;0;3;"Belgium";"AgeGender"
"1593";"Brussels";"25";"44";"Belgium";"2020-10-25";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1594";"Brussels";"45";"64";"Belgium";"2020-10-25";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1595";"Brussels";"0";"24";"Belgium";"2020-10-25";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1596";"Brussels";NA;NA;"Belgium";"2020-10-25";"2020";"43";0;0;0;0;"Belgium";"AgeGender"
"1597";"Brussels";"80";NA;"Belgium";"2020-10-26";"2020";"44";2;4;0;6;"Belgium";"AgeGender"
"1598";"Brussels";"65";"74";"Belgium";"2020-10-26";"2020";"44";3;1;0;4;"Belgium";"AgeGender"
"1599";"Brussels";"75";"84";"Belgium";"2020-10-26";"2020";"44";4;2;0;6;"Belgium";"AgeGender"
"1600";"Brussels";"25";"44";"Belgium";"2020-10-26";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1601";"Brussels";"45";"64";"Belgium";"2020-10-26";"2020";"44";1;0;0;1;"Belgium";"AgeGender"
"1602";"Brussels";"0";"24";"Belgium";"2020-10-26";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1603";"Brussels";NA;NA;"Belgium";"2020-10-26";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1604";"Brussels";"80";NA;"Belgium";"2020-10-27";"2020";"44";1;4;0;5;"Belgium";"AgeGender"
"1605";"Brussels";"65";"74";"Belgium";"2020-10-27";"2020";"44";2;2;0;4;"Belgium";"AgeGender"
"1606";"Brussels";"75";"84";"Belgium";"2020-10-27";"2020";"44";4;4;0;8;"Belgium";"AgeGender"
"1607";"Brussels";"25";"44";"Belgium";"2020-10-27";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1608";"Brussels";"45";"64";"Belgium";"2020-10-27";"2020";"44";2;2;0;4;"Belgium";"AgeGender"
"1609";"Brussels";"0";"24";"Belgium";"2020-10-27";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1610";"Brussels";NA;NA;"Belgium";"2020-10-27";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1611";"Brussels";"80";NA;"Belgium";"2020-10-28";"2020";"44";6;4;0;10;"Belgium";"AgeGender"
"1612";"Brussels";"65";"74";"Belgium";"2020-10-28";"2020";"44";3;0;0;3;"Belgium";"AgeGender"
"1613";"Brussels";"75";"84";"Belgium";"2020-10-28";"2020";"44";3;3;0;6;"Belgium";"AgeGender"
"1614";"Brussels";"25";"44";"Belgium";"2020-10-28";"2020";"44";1;0;0;1;"Belgium";"AgeGender"
"1615";"Brussels";"45";"64";"Belgium";"2020-10-28";"2020";"44";0;1;0;1;"Belgium";"AgeGender"
"1616";"Brussels";"0";"24";"Belgium";"2020-10-28";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1617";"Brussels";NA;NA;"Belgium";"2020-10-28";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1618";"Brussels";"80";NA;"Belgium";"2020-10-29";"2020";"44";4;6;0;10;"Belgium";"AgeGender"
"1619";"Brussels";"65";"74";"Belgium";"2020-10-29";"2020";"44";2;0;0;2;"Belgium";"AgeGender"
"1620";"Brussels";"75";"84";"Belgium";"2020-10-29";"2020";"44";6;2;0;8;"Belgium";"AgeGender"
"1621";"Brussels";"25";"44";"Belgium";"2020-10-29";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1622";"Brussels";"45";"64";"Belgium";"2020-10-29";"2020";"44";0;1;0;1;"Belgium";"AgeGender"
"1623";"Brussels";"0";"24";"Belgium";"2020-10-29";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1624";"Brussels";NA;NA;"Belgium";"2020-10-29";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1625";"Brussels";"80";NA;"Belgium";"2020-10-30";"2020";"44";8;2;0;10;"Belgium";"AgeGender"
"1626";"Brussels";"65";"74";"Belgium";"2020-10-30";"2020";"44";4;0;0;4;"Belgium";"AgeGender"
"1627";"Brussels";"75";"84";"Belgium";"2020-10-30";"2020";"44";1;3;0;4;"Belgium";"AgeGender"
"1628";"Brussels";"25";"44";"Belgium";"2020-10-30";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1629";"Brussels";"45";"64";"Belgium";"2020-10-30";"2020";"44";1;0;0;1;"Belgium";"AgeGender"
"1630";"Brussels";"0";"24";"Belgium";"2020-10-30";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1631";"Brussels";NA;NA;"Belgium";"2020-10-30";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1632";"Brussels";"80";NA;"Belgium";"2020-10-31";"2020";"44";3;4;0;7;"Belgium";"AgeGender"
"1633";"Brussels";"65";"74";"Belgium";"2020-10-31";"2020";"44";0;1;0;1;"Belgium";"AgeGender"
"1634";"Brussels";"75";"84";"Belgium";"2020-10-31";"2020";"44";4;2;0;6;"Belgium";"AgeGender"
"1635";"Brussels";"25";"44";"Belgium";"2020-10-31";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1636";"Brussels";"45";"64";"Belgium";"2020-10-31";"2020";"44";1;0;0;1;"Belgium";"AgeGender"
"1637";"Brussels";"0";"24";"Belgium";"2020-10-31";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1638";"Brussels";NA;NA;"Belgium";"2020-10-31";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1639";"Brussels";"80";NA;"Belgium";"2020-11-01";"2020";"44";5;5;0;10;"Belgium";"AgeGender"
"1640";"Brussels";"65";"74";"Belgium";"2020-11-01";"2020";"44";1;2;0;3;"Belgium";"AgeGender"
"1641";"Brussels";"75";"84";"Belgium";"2020-11-01";"2020";"44";8;3;0;11;"Belgium";"AgeGender"
"1642";"Brussels";"25";"44";"Belgium";"2020-11-01";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1643";"Brussels";"45";"64";"Belgium";"2020-11-01";"2020";"44";0;3;0;3;"Belgium";"AgeGender"
"1644";"Brussels";"0";"24";"Belgium";"2020-11-01";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1645";"Brussels";NA;NA;"Belgium";"2020-11-01";"2020";"44";0;0;0;0;"Belgium";"AgeGender"
"1646";"Brussels";"80";NA;"Belgium";"2020-11-02";"2020";"45";4;5;0;9;"Belgium";"AgeGender"
"1647";"Brussels";"65";"74";"Belgium";"2020-11-02";"2020";"45";4;1;0;5;"Belgium";"AgeGender"
"1648";"Brussels";"75";"84";"Belgium";"2020-11-02";"2020";"45";5;4;0;9;"Belgium";"AgeGender"
"1649";"Brussels";"25";"44";"Belgium";"2020-11-02";"2020";"45";0;1;0;1;"Belgium";"AgeGender"
"1650";"Brussels";"45";"64";"Belgium";"2020-11-02";"2020";"45";1;1;0;2;"Belgium";"AgeGender"
"1651";"Brussels";"0";"24";"Belgium";"2020-11-02";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1652";"Brussels";NA;NA;"Belgium";"2020-11-02";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1653";"Brussels";"80";NA;"Belgium";"2020-11-03";"2020";"45";3;7;0;10;"Belgium";"AgeGender"
"1654";"Brussels";"65";"74";"Belgium";"2020-11-03";"2020";"45";2;1;0;3;"Belgium";"AgeGender"
"1655";"Brussels";"75";"84";"Belgium";"2020-11-03";"2020";"45";6;0;0;6;"Belgium";"AgeGender"
"1656";"Brussels";"25";"44";"Belgium";"2020-11-03";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1657";"Brussels";"45";"64";"Belgium";"2020-11-03";"2020";"45";1;0;0;1;"Belgium";"AgeGender"
"1658";"Brussels";"0";"24";"Belgium";"2020-11-03";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1659";"Brussels";NA;NA;"Belgium";"2020-11-03";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1660";"Brussels";"80";NA;"Belgium";"2020-11-04";"2020";"45";4;7;0;11;"Belgium";"AgeGender"
"1661";"Brussels";"65";"74";"Belgium";"2020-11-04";"2020";"45";4;1;0;5;"Belgium";"AgeGender"
"1662";"Brussels";"75";"84";"Belgium";"2020-11-04";"2020";"45";4;5;0;9;"Belgium";"AgeGender"
"1663";"Brussels";"25";"44";"Belgium";"2020-11-04";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1664";"Brussels";"45";"64";"Belgium";"2020-11-04";"2020";"45";2;1;0;3;"Belgium";"AgeGender"
"1665";"Brussels";"0";"24";"Belgium";"2020-11-04";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1666";"Brussels";NA;NA;"Belgium";"2020-11-04";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1667";"Brussels";"80";NA;"Belgium";"2020-11-05";"2020";"45";3;8;0;11;"Belgium";"AgeGender"
"1668";"Brussels";"65";"74";"Belgium";"2020-11-05";"2020";"45";3;2;0;5;"Belgium";"AgeGender"
"1669";"Brussels";"75";"84";"Belgium";"2020-11-05";"2020";"45";6;3;0;9;"Belgium";"AgeGender"
"1670";"Brussels";"25";"44";"Belgium";"2020-11-05";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1671";"Brussels";"45";"64";"Belgium";"2020-11-05";"2020";"45";3;1;0;4;"Belgium";"AgeGender"
"1672";"Brussels";"0";"24";"Belgium";"2020-11-05";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1673";"Brussels";NA;NA;"Belgium";"2020-11-05";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1674";"Brussels";"80";NA;"Belgium";"2020-11-06";"2020";"45";6;2;0;8;"Belgium";"AgeGender"
"1675";"Brussels";"65";"74";"Belgium";"2020-11-06";"2020";"45";4;3;0;7;"Belgium";"AgeGender"
"1676";"Brussels";"75";"84";"Belgium";"2020-11-06";"2020";"45";4;3;0;7;"Belgium";"AgeGender"
"1677";"Brussels";"25";"44";"Belgium";"2020-11-06";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1678";"Brussels";"45";"64";"Belgium";"2020-11-06";"2020";"45";1;1;0;2;"Belgium";"AgeGender"
"1679";"Brussels";"0";"24";"Belgium";"2020-11-06";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1680";"Brussels";NA;NA;"Belgium";"2020-11-06";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1681";"Brussels";"80";NA;"Belgium";"2020-11-07";"2020";"45";3;8;0;11;"Belgium";"AgeGender"
"1682";"Brussels";"65";"74";"Belgium";"2020-11-07";"2020";"45";2;2;0;4;"Belgium";"AgeGender"
"1683";"Brussels";"75";"84";"Belgium";"2020-11-07";"2020";"45";4;4;0;8;"Belgium";"AgeGender"
"1684";"Brussels";"25";"44";"Belgium";"2020-11-07";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1685";"Brussels";"45";"64";"Belgium";"2020-11-07";"2020";"45";0;1;0;1;"Belgium";"AgeGender"
"1686";"Brussels";"0";"24";"Belgium";"2020-11-07";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1687";"Brussels";NA;NA;"Belgium";"2020-11-07";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1688";"Brussels";"80";NA;"Belgium";"2020-11-08";"2020";"45";3;7;0;10;"Belgium";"AgeGender"
"1689";"Brussels";"65";"74";"Belgium";"2020-11-08";"2020";"45";3;4;0;7;"Belgium";"AgeGender"
"1690";"Brussels";"75";"84";"Belgium";"2020-11-08";"2020";"45";4;4;0;8;"Belgium";"AgeGender"
"1691";"Brussels";"25";"44";"Belgium";"2020-11-08";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1692";"Brussels";"45";"64";"Belgium";"2020-11-08";"2020";"45";5;1;0;6;"Belgium";"AgeGender"
"1693";"Brussels";"0";"24";"Belgium";"2020-11-08";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1694";"Brussels";NA;NA;"Belgium";"2020-11-08";"2020";"45";0;0;0;0;"Belgium";"AgeGender"
"1695";"Brussels";"80";NA;"Belgium";"2020-11-09";"2020";"46";6;6;0;12;"Belgium";"AgeGender"
"1696";"Brussels";"65";"74";"Belgium";"2020-11-09";"2020";"46";3;0;0;3;"Belgium";"AgeGender"
"1697";"Brussels";"75";"84";"Belgium";"2020-11-09";"2020";"46";4;5;0;9;"Belgium";"AgeGender"
"1698";"Brussels";"25";"44";"Belgium";"2020-11-09";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1699";"Brussels";"45";"64";"Belgium";"2020-11-09";"2020";"46";3;2;0;5;"Belgium";"AgeGender"
"1700";"Brussels";"0";"24";"Belgium";"2020-11-09";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1701";"Brussels";NA;NA;"Belgium";"2020-11-09";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1702";"Brussels";"80";NA;"Belgium";"2020-11-10";"2020";"46";7;9;0;16;"Belgium";"AgeGender"
"1703";"Brussels";"65";"74";"Belgium";"2020-11-10";"2020";"46";0;2;0;2;"Belgium";"AgeGender"
"1704";"Brussels";"75";"84";"Belgium";"2020-11-10";"2020";"46";2;2;0;4;"Belgium";"AgeGender"
"1705";"Brussels";"25";"44";"Belgium";"2020-11-10";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1706";"Brussels";"45";"64";"Belgium";"2020-11-10";"2020";"46";1;0;0;1;"Belgium";"AgeGender"
"1707";"Brussels";"0";"24";"Belgium";"2020-11-10";"2020";"46";0;1;0;1;"Belgium";"AgeGender"
"1708";"Brussels";NA;NA;"Belgium";"2020-11-10";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1709";"Brussels";"80";NA;"Belgium";"2020-11-11";"2020";"46";3;8;0;11;"Belgium";"AgeGender"
"1710";"Brussels";"65";"74";"Belgium";"2020-11-11";"2020";"46";3;0;0;3;"Belgium";"AgeGender"
"1711";"Brussels";"75";"84";"Belgium";"2020-11-11";"2020";"46";4;2;0;6;"Belgium";"AgeGender"
"1712";"Brussels";"25";"44";"Belgium";"2020-11-11";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1713";"Brussels";"45";"64";"Belgium";"2020-11-11";"2020";"46";1;0;0;1;"Belgium";"AgeGender"
"1714";"Brussels";"0";"24";"Belgium";"2020-11-11";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1715";"Brussels";NA;NA;"Belgium";"2020-11-11";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1716";"Brussels";"80";NA;"Belgium";"2020-11-12";"2020";"46";2;4;0;6;"Belgium";"AgeGender"
"1717";"Brussels";"65";"74";"Belgium";"2020-11-12";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1718";"Brussels";"75";"84";"Belgium";"2020-11-12";"2020";"46";3;0;0;3;"Belgium";"AgeGender"
"1719";"Brussels";"25";"44";"Belgium";"2020-11-12";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1720";"Brussels";"45";"64";"Belgium";"2020-11-12";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1721";"Brussels";"0";"24";"Belgium";"2020-11-12";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1722";"Brussels";NA;NA;"Belgium";"2020-11-12";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1723";"Brussels";"80";NA;"Belgium";"2020-11-13";"2020";"46";3;7;0;10;"Belgium";"AgeGender"
"1724";"Brussels";"65";"74";"Belgium";"2020-11-13";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1725";"Brussels";"75";"84";"Belgium";"2020-11-13";"2020";"46";2;0;0;2;"Belgium";"AgeGender"
"1726";"Brussels";"25";"44";"Belgium";"2020-11-13";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1727";"Brussels";"45";"64";"Belgium";"2020-11-13";"2020";"46";2;1;0;3;"Belgium";"AgeGender"
"1728";"Brussels";"0";"24";"Belgium";"2020-11-13";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1729";"Brussels";NA;NA;"Belgium";"2020-11-13";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1730";"Brussels";"80";NA;"Belgium";"2020-11-14";"2020";"46";4;3;0;7;"Belgium";"AgeGender"
"1731";"Brussels";"65";"74";"Belgium";"2020-11-14";"2020";"46";2;1;0;3;"Belgium";"AgeGender"
"1732";"Brussels";"75";"84";"Belgium";"2020-11-14";"2020";"46";2;1;0;3;"Belgium";"AgeGender"
"1733";"Brussels";"25";"44";"Belgium";"2020-11-14";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1734";"Brussels";"45";"64";"Belgium";"2020-11-14";"2020";"46";2;1;0;3;"Belgium";"AgeGender"
"1735";"Brussels";"0";"24";"Belgium";"2020-11-14";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1736";"Brussels";NA;NA;"Belgium";"2020-11-14";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1737";"Brussels";"80";NA;"Belgium";"2020-11-15";"2020";"46";3;6;0;9;"Belgium";"AgeGender"
"1738";"Brussels";"65";"74";"Belgium";"2020-11-15";"2020";"46";1;0;0;1;"Belgium";"AgeGender"
"1739";"Brussels";"75";"84";"Belgium";"2020-11-15";"2020";"46";4;1;0;5;"Belgium";"AgeGender"
"1740";"Brussels";"25";"44";"Belgium";"2020-11-15";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1741";"Brussels";"45";"64";"Belgium";"2020-11-15";"2020";"46";1;1;0;2;"Belgium";"AgeGender"
"1742";"Brussels";"0";"24";"Belgium";"2020-11-15";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1743";"Brussels";NA;NA;"Belgium";"2020-11-15";"2020";"46";0;0;0;0;"Belgium";"AgeGender"
"1744";"Brussels";"80";NA;"Belgium";"2020-11-16";"2020";"47";3;8;0;11;"Belgium";"AgeGender"
"1745";"Brussels";"65";"74";"Belgium";"2020-11-16";"2020";"47";4;4;0;8;"Belgium";"AgeGender"
"1746";"Brussels";"75";"84";"Belgium";"2020-11-16";"2020";"47";3;2;0;5;"Belgium";"AgeGender"
"1747";"Brussels";"25";"44";"Belgium";"2020-11-16";"2020";"47";1;0;0;1;"Belgium";"AgeGender"
"1748";"Brussels";"45";"64";"Belgium";"2020-11-16";"2020";"47";3;2;0;5;"Belgium";"AgeGender"
"1749";"Brussels";"0";"24";"Belgium";"2020-11-16";"2020";"47";0;0;0;0;"Belgium";"AgeGender"
"1750";"Brussels";NA;NA;"Belgium";"2020-11-16";"2020";"47";0;0;0;0;"Belgium";"AgeGender"
"1751";"Brussels";"80";NA;"Belgium";"2020-11-17";"2020";"47";5;2;0;7;"Belgium";"AgeGender"
"1752";"Brussels";"65";"74";"Belgium";"2020-11-17";"2020";"47";0;0;0;0;"Belgium";"AgeGender"
"1753";"Brussels";"75";"84";"Belgium";"2020-11-17";"2020";"47";0;2;0;2;"Belgium";"AgeGender"
"1754";"Brussels";"25";"44";"Belgium";"2020-11-17";"2020";"47";0;0;0;0;"Belgium";"AgeGender"
"1755";"Brussels";"45";"64";"Belgium";"2020-11-17";"2020";"47";1;1;0;2;"Belgium";"AgeGender"
"1756";"Brussels";"0";"24";"Belgium";"2020-11-17";"2020";"47";0;0;0;0;"Belgium";"AgeGender"
"1757";"Brussels";NA;NA;"Belgium";"2020-11-17";"2020";"47";0;0;0;0;"Belgium";"AgeGender"
"1758";"Brussels";"80";NA;"Belgium";"2020-11-18";"2020";"47";2;5;0;7;"Belgium";"AgeGender"
"1759";"Brussels";"65";"74";"Belgium";"2020-11-18";"2020";"47";2;3;0;5;"Belgium";"AgeGender"
