"";"date";"deaths";"year";"week";"seasonal"
"5671";"2013-05-10";1165;2013;18;-41.8621218124823
"5679";"2013-05-17";1115;2013;19;-71.0986602740208
"5687";"2013-05-24";1161;2013;20;-92.0183718124824
"5695";"2013-05-31";1107;2013;21;-75.5650064278669
"5703";"2013-06-07";1128;2013;22;-97.1736602740208
"5711";"2013-06-14";1147;2013;23;-108.49192950479
"5719";"2013-06-21";1192;2013;24;-91.3976987355592
"5727";"2013-06-28";1187;2013;25;-86.4712564278669
"5735";"2013-07-05";1120;2013;26;-75.7577948894053
"5743";"2013-07-12";1170;2013;27;-106.920935915046
"5751";"2013-07-19";1114;2013;28;-112.014342508453
"5759";"2013-07-26";1187;2013;29;-94.058298552409
"5767";"2013-08-02";1207;2013;30;-93.146668515779
"5775";"2013-08-09";1151;2013;31;-105.720844339955
"5783";"2013-08-16";1103;2013;32;-114.168646537757
"5791";"2013-08-23";1186;2013;33;-90.0074743765849
"5799";"2013-08-30";1133;2013;34;-95.5473095414201
"5807";"2013-09-06";1176;2013;35;-107.608664852775
"5815";"2013-09-13";1178;2013;36;-89.8895256586362
"5823";"2013-09-20";1116;2013;37;-74.5087564278669
"5831";"2013-09-27";1174;2013;38;-60.3717371970977
"5839";"2013-10-04";1183;2013;39;-59.3178910432515
"5847";"2013-10-11";1127;2013;40;-33.4270256586362
"5855";"2013-10-18";1150;2013;41;-30.5121218124824
"5863";"2013-10-25";1153;2013;42;-49.9308718124823
"5871";"2013-11-01";1211;2013;43;-10.0039487355593
"5879";"2013-11-08";1204;2013;44;-23.4534679663285
"5887";"2013-11-15";1213;2013;45;-26.3299102740208
"5895";"2013-11-22";1172;2013;46;8.85807049520993
"5903";"2013-11-29";1247;2013;47;23.7393204952099
"5911";"2013-12-06";1219;2013;48;31.5917243413637
"5919";"2013-12-13";1337;2013;49;43.5133589567483
"5927";"2013-12-20";1264;2013;50;45.9840320336714
"5935";"2013-12-27";1230;2013;51;87.086916649056
"5943";"2014-01-03";1282;2013;52;118.934993572133
"5959";"2014-01-10";1330;2014;1;154.618166649056
"5967";"2014-01-17";1295;2014;2;157.89557049521
"5975";"2014-01-24";1316;2014;3;160.02057049521
"5983";"2014-01-31";1327;2014;4;152.841243572133
"5991";"2014-02-07";1327;2014;5;152.712878187517
"5999";"2014-02-14";1288;2014;6;159.281628187517
"6007";"2014-02-21";1308;2014;7;159.071051264441
"6015";"2014-02-28";1358;2014;8;165.921051264441
"6023";"2014-03-07";1371;2014;9;153.477782033671
"6031";"2014-03-14";1343;2014;10;134.954705110594
"6039";"2014-03-21";1304;2014;11;97.078743572133
"6047";"2014-03-28";1293;2014;12;61.6527820336715
"6055";"2014-04-04";1221;2014;13;43.8417243413637
"6063";"2014-04-11";1230;2014;14;43.2773012644407
"6071";"2014-04-18";1222;2014;15;-1.8395256586362
"6079";"2014-04-25";1205;2014;16;-14.0140448894055
"6087";"2014-05-02";1144;2014;17;-23.7251025817132
"6095";"2014-05-09";1202;2014;18;-41.8621218124823
"6103";"2014-05-16";1217;2014;19;-71.0986602740208
"6111";"2014-05-23";1153;2014;20;-92.0183718124824
"6119";"2014-05-30";1161;2014;21;-75.5650064278669
"6127";"2014-06-06";1133;2014;22;-97.1736602740208
"6135";"2014-06-13";1114;2014;23;-108.49192950479
"6143";"2014-06-20";1234;2014;24;-91.3976987355592
"6151";"2014-06-27";1090;2014;25;-86.4712564278669
"6159";"2014-07-04";1094;2014;26;-75.7577948894053
"6167";"2014-07-11";1166;2014;27;-106.920935915046
"6175";"2014-07-18";1097;2014;28;-112.014342508453
"6183";"2014-07-25";1196;2014;29;-94.058298552409
"6191";"2014-08-01";1161;2014;30;-93.146668515779
"6199";"2014-08-08";1182;2014;31;-105.720844339955
"6207";"2014-08-15";1071;2014;32;-114.168646537757
"6215";"2014-08-22";1116;2014;33;-90.0074743765849
"6223";"2014-08-29";1118;2014;34;-95.5473095414201
"6231";"2014-09-05";1192;2014;35;-107.608664852775
"6239";"2014-09-12";1162;2014;36;-89.8895256586362
"6247";"2014-09-19";1145;2014;37;-74.5087564278669
"6255";"2014-09-26";1131;2014;38;-60.3717371970977
"6263";"2014-10-03";1143;2014;39;-59.3178910432515
"6271";"2014-10-10";1210;2014;40;-33.4270256586362
"6279";"2014-10-17";1226;2014;41;-30.5121218124824
"6287";"2014-10-24";1184;2014;42;-49.9308718124823
"6295";"2014-10-31";1257;2014;43;-10.0039487355593
"6303";"2014-11-07";1229;2014;44;-23.4534679663285
"6311";"2014-11-14";1276;2014;45;-26.3299102740208
"6319";"2014-11-21";1309;2014;46;8.85807049520993
"6327";"2014-11-28";1299;2014;47;23.7393204952099
"6335";"2014-12-05";1296;2014;48;31.5917243413637
"6343";"2014-12-12";1299;2014;49;43.5133589567483
"6351";"2014-12-19";1265;2014;50;45.9840320336714
"6359";"2014-12-26";1344;2014;51;87.086916649056
"6367";"2015-01-02";1351;2014;52;118.934993572133
"6383";"2015-01-09";1423;2015;1;154.618166649056
"6391";"2015-01-16";1494;2015;2;157.89557049521
"6399";"2015-01-23";1524;2015;3;160.02057049521
"6407";"2015-01-30";1480;2015;4;152.841243572133
"6415";"2015-02-06";1590;2015;5;152.712878187517
"6423";"2015-02-13";1656;2015;6;159.281628187517
"6431";"2015-02-20";1805;2015;7;159.071051264441
"6439";"2015-02-27";1772;2015;8;165.921051264441
"6447";"2015-03-06";1729;2015;9;153.477782033671
"6455";"2015-03-13";1549;2015;10;134.954705110594
"6463";"2015-03-20";1541;2015;11;97.078743572133
"6471";"2015-03-27";1435;2015;12;61.6527820336715
"6479";"2015-04-03";1293;2015;13;43.8417243413637
"6487";"2015-04-10";1302;2015;14;43.2773012644407
"6495";"2015-04-17";1229;2015;15;-1.8395256586362
"6503";"2015-04-24";1284;2015;16;-14.0140448894055
"6511";"2015-05-01";1215;2015;17;-23.7251025817132
"6519";"2015-05-08";1275;2015;18;-41.8621218124823
"6527";"2015-05-15";1161;2015;19;-71.0986602740208
"6535";"2015-05-22";1152;2015;20;-92.0183718124824
"6543";"2015-05-29";1129;2015;21;-75.5650064278669
"6551";"2015-06-05";1099;2015;22;-97.1736602740208
"6559";"2015-06-12";1171;2015;23;-108.49192950479
"6567";"2015-06-19";1169;2015;24;-91.3976987355592
"6575";"2015-06-26";1100;2015;25;-86.4712564278669
"6583";"2015-07-03";1197;2015;26;-75.7577948894053
"6591";"2015-07-10";1295;2015;27;-106.920935915046
"6599";"2015-07-17";1358;2015;28;-112.014342508453
"6607";"2015-07-24";1295;2015;29;-94.058298552409
"6615";"2015-07-31";1174;2015;30;-93.146668515779
"6623";"2015-08-07";1140;2015;31;-105.720844339955
"6631";"2015-08-14";1215;2015;32;-114.168646537757
"6639";"2015-08-21";1195;2015;33;-90.0074743765849
"6647";"2015-08-28";1152;2015;34;-95.5473095414201
"6655";"2015-09-04";1172;2015;35;-107.608664852775
"6663";"2015-09-11";1151;2015;36;-89.8895256586362
"6671";"2015-09-18";1188;2015;37;-74.5087564278669
"6679";"2015-09-25";1130;2015;38;-60.3717371970977
"6687";"2015-10-02";1188;2015;39;-59.3178910432515
"6695";"2015-10-09";1235;2015;40;-33.4270256586362
"6703";"2015-10-16";1168;2015;41;-30.5121218124824
"6711";"2015-10-23";1220;2015;42;-49.9308718124823
"6719";"2015-10-30";1203;2015;43;-10.0039487355593
"6727";"2015-11-06";1286;2015;44;-23.4534679663285
"6735";"2015-11-13";1169;2015;45;-26.3299102740208
"6743";"2015-11-20";1199;2015;46;8.85807049520993
"6751";"2015-11-27";1257;2015;47;23.7393204952099
"6759";"2015-12-04";1255;2015;48;31.5917243413637
"6767";"2015-12-11";1307;2015;49;43.5133589567483
"6775";"2015-12-18";1240;2015;50;45.9840320336714
"6783";"2015-12-25";1208;2015;51;87.086916649056
"6791";"2016-01-01";1294;2015;52;118.934993572133
"6815";"2016-01-08";1340;2016;1;154.618166649056
"6823";"2016-01-15";1243;2016;2;157.89557049521
"6831";"2016-01-22";1323;2016;3;160.02057049521
"6839";"2016-01-29";1351;2016;4;152.841243572133
"6847";"2016-02-05";1345;2016;5;152.712878187517
"6855";"2016-02-12";1340;2016;6;159.281628187517
"6863";"2016-02-19";1313;2016;7;159.071051264441
"6871";"2016-02-26";1380;2016;8;165.921051264441
"6879";"2016-03-04";1320;2016;9;153.477782033671
"6887";"2016-03-11";1355;2016;10;134.954705110594
"6895";"2016-03-18";1278;2016;11;97.078743572133
"6903";"2016-03-25";1294;2016;12;61.6527820336715
"6911";"2016-04-01";1269;2016;13;43.8417243413637
"6919";"2016-04-08";1242;2016;14;43.2773012644407
"6927";"2016-04-15";1224;2016;15;-1.8395256586362
"6935";"2016-04-22";1139;2016;16;-14.0140448894055
"6943";"2016-04-29";1175;2016;17;-23.7251025817132
"6951";"2016-05-06";1172;2016;18;-41.8621218124823
"6959";"2016-05-13";1149;2016;19;-71.0986602740208
"6967";"2016-05-20";1176;2016;20;-92.0183718124824
"6975";"2016-05-27";1227;2016;21;-75.5650064278669
"6983";"2016-06-03";1150;2016;22;-97.1736602740208
"6991";"2016-06-10";1104;2016;23;-108.49192950479
"6999";"2016-06-17";1113;2016;24;-91.3976987355592
"7007";"2016-06-24";1237;2016;25;-86.4712564278669
"7015";"2016-07-01";1172;2016;26;-75.7577948894053
"7023";"2016-07-08";1092;2016;27;-106.920935915046
"7031";"2016-07-15";1164;2016;28;-112.014342508453
"7039";"2016-07-22";1235;2016;29;-94.058298552409
"7047";"2016-07-29";1181;2016;30;-93.146668515779
"7055";"2016-08-05";1113;2016;31;-105.720844339955
"7063";"2016-08-12";1150;2016;32;-114.168646537757
"7071";"2016-08-19";1166;2016;33;-90.0074743765849
"7079";"2016-08-26";1131;2016;34;-95.5473095414201
"7087";"2016-09-02";1137;2016;35;-107.608664852775
"7095";"2016-09-09";1184;2016;36;-89.8895256586362
"7103";"2016-09-16";1103;2016;37;-74.5087564278669
"7111";"2016-09-23";1180;2016;38;-60.3717371970977
"7119";"2016-09-30";1212;2016;39;-59.3178910432515
"7127";"2016-10-07";1286;2016;40;-33.4270256586362
"7135";"2016-10-14";1271;2016;41;-30.5121218124824
"7143";"2016-10-21";1277;2016;42;-49.9308718124823
"7151";"2016-10-28";1230;2016;43;-10.0039487355593
"7159";"2016-11-04";1313;2016;44;-23.4534679663285
"7167";"2016-11-11";1286;2016;45;-26.3299102740208
"7175";"2016-11-18";1353;2016;46;8.85807049520993
"7183";"2016-11-25";1193;2016;47;23.7393204952099
"7191";"2016-12-02";1331;2016;48;31.5917243413637
"7199";"2016-12-09";1294;2016;49;43.5133589567483
"7207";"2016-12-16";1301;2016;50;45.9840320336714
"7215";"2016-12-23";1446;2016;51;87.086916649056
"7223";"2016-12-30";1589;2016;52;118.934993572133
"7239";"2017-01-06";1678;2017;1;154.618166649056
"7247";"2017-01-13";1731;2017;2;157.89557049521
"7255";"2017-01-20";1746;2017;3;160.02057049521
"7263";"2017-01-27";1657;2017;4;152.841243572133
"7271";"2017-02-03";1564;2017;5;152.712878187517
"7279";"2017-02-10";1592;2017;6;159.281628187517
"7287";"2017-02-17";1402;2017;7;159.071051264441
"7295";"2017-02-24";1383;2017;8;165.921051264441
"7303";"2017-03-03";1395;2017;9;153.477782033671
"7311";"2017-03-10";1348;2017;10;134.954705110594
"7319";"2017-03-17";1262;2017;11;97.078743572133
"7327";"2017-03-24";1239;2017;12;61.6527820336715
"7335";"2017-03-31";1183;2017;13;43.8417243413637
"7343";"2017-04-07";1234;2017;14;43.2773012644407
"7351";"2017-04-14";1201;2017;15;-1.8395256586362
"7359";"2017-04-21";1181;2017;16;-14.0140448894055
"7367";"2017-04-28";1223;2017;17;-23.7251025817132
"7375";"2017-05-05";1210;2017;18;-41.8621218124823
"7383";"2017-05-12";1204;2017;19;-71.0986602740208
"7391";"2017-05-19";1207;2017;20;-92.0183718124824
"7399";"2017-05-26";1186;2017;21;-75.5650064278669
"7407";"2017-06-02";1126;2017;22;-97.1736602740208
"7415";"2017-06-09";1108;2017;23;-108.49192950479
"7423";"2017-06-16";1120;2017;24;-91.3976987355592
"7431";"2017-06-23";1196;2017;25;-86.4712564278669
"7439";"2017-06-30";1166;2017;26;-75.7577948894053
"7447";"2017-07-07";1158;2017;27;-106.920935915046
"7455";"2017-07-14";1087;2017;28;-112.014342508453
"7463";"2017-07-21";1151;2017;29;-94.058298552409
"7471";"2017-07-28";1121;2017;30;-93.146668515779
"7479";"2017-08-04";1200;2017;31;-105.720844339955
"7487";"2017-08-11";1099;2017;32;-114.168646537757
"7495";"2017-08-18";1128;2017;33;-90.0074743765849
"7503";"2017-08-25";1207;2017;34;-95.5473095414201
"7511";"2017-09-01";1164;2017;35;-107.608664852775
"7519";"2017-09-08";1153;2017;36;-89.8895256586362
"7527";"2017-09-15";1190;2017;37;-74.5087564278669
"7535";"2017-09-22";1265;2017;38;-60.3717371970977
"7543";"2017-09-29";1243;2017;39;-59.3178910432515
"7551";"2017-10-06";1295;2017;40;-33.4270256586362
"7559";"2017-10-13";1268;2017;41;-30.5121218124824
"7567";"2017-10-20";1210;2017;42;-49.9308718124823
"7575";"2017-10-27";1214;2017;43;-10.0039487355593
"7583";"2017-11-03";1153;2017;44;-23.4534679663285
"7591";"2017-11-10";1312;2017;45;-26.3299102740208
"7599";"2017-11-17";1251;2017;46;8.85807049520993
"7607";"2017-11-24";1318;2017;47;23.7393204952099
"7615";"2017-12-01";1396;2017;48;31.5917243413637
"7623";"2017-12-08";1390;2017;49;43.5133589567483
"7631";"2017-12-15";1357;2017;50;45.9840320336714
"7639";"2017-12-22";1456;2017;51;87.086916649056
"7647";"2017-12-29";1375;2017;52;118.934993572133
"7663";"2018-01-12";1561;2018;1;154.618166649056
"7671";"2018-01-19";1541;2018;2;157.89557049521
"7679";"2018-01-26";1494;2018;3;160.02057049521
"7687";"2018-02-02";1397;2018;4;152.841243572133
"7695";"2018-02-09";1397;2018;5;152.712878187517
"7703";"2018-02-16";1441;2018;6;159.281628187517
"7711";"2018-02-23";1458;2018;7;159.071051264441
"7719";"2018-03-02";1478;2018;8;165.921051264441
"7727";"2018-03-09";1636;2018;9;153.477782033671
"7735";"2018-03-16";1532;2018;10;134.954705110594
"7743";"2018-03-23";1482;2018;11;97.078743572133
"7751";"2018-03-30";1380;2018;12;61.6527820336715
"7759";"2018-04-06";1348;2018;13;43.8417243413637
"7767";"2018-04-13";1339;2018;14;43.2773012644407
"7775";"2018-04-20";1300;2018;15;-1.8395256586362
"7783";"2018-04-27";1229;2018;16;-14.0140448894055
"7791";"2018-05-04";1147;2018;17;-23.7251025817132
"7799";"2018-05-11";1226;2018;18;-41.8621218124823
"7807";"2018-05-18";1200;2018;19;-71.0986602740208
"7815";"2018-05-25";1117;2018;20;-92.0183718124824
"7823";"2018-06-01";1223;2018;21;-75.5650064278669
"7831";"2018-06-08";1159;2018;22;-97.1736602740208
"7839";"2018-06-15";1178;2018;23;-108.49192950479
"7847";"2018-06-22";1119;2018;24;-91.3976987355592
"7855";"2018-06-29";1127;2018;25;-86.4712564278669
"7863";"2018-07-06";1181;2018;26;-75.7577948894053
"7871";"2018-07-13";1152;2018;27;-106.920935915046
"7879";"2018-07-20";1078;2018;28;-112.014342508453
"7887";"2018-07-27";1223;2018;29;-94.058298552409
"7895";"2018-08-03";1222;2018;30;-93.146668515779
"7903";"2018-08-10";1264;2018;31;-105.720844339955
"7911";"2018-08-17";1222;2018;32;-114.168646537757
"7919";"2018-08-24";1187;2018;33;-90.0074743765849
"7927";"2018-08-31";1145;2018;34;-95.5473095414201
"7935";"2018-09-07";1206;2018;35;-107.608664852775
"7943";"2018-09-14";1178;2018;36;-89.8895256586362
"7951";"2018-09-21";1230;2018;37;-74.5087564278669
"7959";"2018-09-28";1177;2018;38;-60.3717371970977
"7967";"2018-10-05";1212;2018;39;-59.3178910432515
"7975";"2018-10-12";1225;2018;40;-33.4270256586362
"7983";"2018-10-19";1233;2018;41;-30.5121218124824
"7991";"2018-10-26";1211;2018;42;-49.9308718124823
"7999";"2018-11-02";1233;2018;43;-10.0039487355593
"8007";"2018-11-09";1272;2018;44;-23.4534679663285
"8015";"2018-11-16";1263;2018;45;-26.3299102740208
"8023";"2018-11-23";1248;2018;46;8.85807049520993
"8031";"2018-11-30";1280;2018;47;23.7393204952099
"8039";"2018-12-07";1321;2018;48;31.5917243413637
"8047";"2018-12-14";1389;2018;49;43.5133589567483
"8055";"2018-12-21";1356;2018;50;45.9840320336714
"8063";"2018-12-28";1322;2018;51;87.086916649056
"8071";"2019-01-04";1349;2018;52;118.934993572133
"8087";"2019-01-11";1341;2019;1;154.618166649056
"8095";"2019-01-18";1389;2019;2;157.89557049521
"8103";"2019-01-25";1358;2019;3;160.02057049521
"8111";"2019-02-01";1403;2019;4;152.841243572133
"8119";"2019-02-08";1439;2019;5;152.712878187517
"8127";"2019-02-15";1481;2019;6;159.281628187517
"8135";"2019-02-22";1555;2019;7;159.071051264441
"8143";"2019-03-01";1527;2019;8;165.921051264441
"8151";"2019-03-08";1527;2019;9;153.477782033671
"8159";"2019-03-15";1452;2019;10;134.954705110594
"8167";"2019-03-22";1379;2019;11;97.078743572133
"8175";"2019-03-29";1351;2019;12;61.6527820336715
"8183";"2019-04-05";1322;2019;13;43.8417243413637
"8191";"2019-04-12";1382;2019;14;43.2773012644407
"8199";"2019-04-19";1222;2019;15;-1.8395256586362
"8207";"2019-04-26";1308;2019;16;-14.0140448894055
"8215";"2019-05-03";1233;2019;17;-23.7251025817132
"8223";"2019-05-10";1256;2019;18;-41.8621218124823
"8231";"2019-05-17";1266;2019;19;-71.0986602740208
"8239";"2019-05-24";1218;2019;20;-92.0183718124824
"8247";"2019-05-31";1271;2019;21;-75.5650064278669
"8255";"2019-06-07";1245;2019;22;-97.1736602740208
"8263";"2019-06-14";1251;2019;23;-108.49192950479
"8271";"2019-06-21";1171;2019;24;-91.3976987355592
"8279";"2019-06-28";1210;2019;25;-86.4712564278669
"8287";"2019-07-05";1243;2019;26;-75.7577948894053
"8295";"2019-07-12";1258;2019;27;-106.920935915046
"8303";"2019-07-19";1225;2019;28;-112.014342508453
"8311";"2019-07-26";1206;2019;29;-94.058298552409
"8319";"2019-08-02";1260;2019;30;-93.146668515779
"8327";"2019-08-09";1139;2019;31;-105.720844339955
"8335";"2019-08-16";1138;2019;32;-114.168646537757
"8343";"2019-08-23";1142;2019;33;-90.0074743765849
"8351";"2019-08-30";1252;2019;34;-95.5473095414201
"8359";"2019-09-06";1147;2019;35;-107.608664852775
"8367";"2019-09-13";1172;2019;36;-89.8895256586362
"8375";"2019-09-20";1252;2019;37;-74.5087564278669
"8383";"2019-09-27";1296;2019;38;-60.3717371970977
"8391";"2019-10-04";1237;2019;39;-59.3178910432515
"8399";"2019-10-11";1234;2019;40;-33.4270256586362
"8407";"2019-10-18";1278;2019;41;-30.5121218124824
"8415";"2019-10-25";1298;2019;42;-49.9308718124823
"8423";"2019-11-01";1307;2019;43;-10.0039487355593
"8431";"2019-11-08";1224;2019;44;-23.4534679663285
"8439";"2019-11-15";1264;2019;45;-26.3299102740208
"8447";"2019-11-22";1365;2019;46;8.85807049520993
"8455";"2019-11-29";1331;2019;47;23.7393204952099
"8463";"2019-12-06";1375;2019;48;31.5917243413637
"8471";"2019-12-13";1218;2019;49;43.5133589567483
"8479";"2019-12-20";1367;2019;50;45.9840320336714
"8487";"2019-12-27";1401;2019;51;87.086916649056
"8495";"2020-01-03";1329;2019;52;118.934993572133
"8511";"2020-01-10";1315;2020;1;154.618166649056
"8519";"2020-01-17";1366;2020;2;157.89557049521
"8527";"2020-01-24";1418;2020;3;160.02057049521
"8535";"2020-01-31";1416;2020;4;152.841243572133
"8543";"2020-02-07";1426;2020;5;152.712878187517
"8551";"2020-02-14";1396;2020;6;159.281628187517
"8559";"2020-02-21";1384;2020;7;159.071051264441
"8567";"2020-02-28";1369;2020;8;165.921051264441
"8575";"2020-03-06";1348;2020;9;153.477782033671
"8583";"2020-03-13";1357;2020;10;134.954705110594
"8591";"2020-03-20";1396;2020;11;97.078743572133
"8599";"2020-03-27";1530;2020;12;61.6527820336715
"8607";"2020-04-03";1629;2020;13;43.8417243413637
"8615";"2020-04-10";1878;2020;14;43.2773012644407
"8623";"2020-04-17";1647;2020;15;-1.8395256586362
"8631";"2020-04-24";1575;2020;16;-14.0140448894055
"8639";"2020-05-01";1376;2020;17;-23.7251025817132
"8647";"2020-05-08";1250;2020;18;-41.8621218124823
"8655";"2020-05-15";1184;2020;19;-71.0986602740208
"8663";"2020-05-22";1153;2020;20;-92.0183718124824
"8671";"2020-05-29";1190;2020;21;-75.5650064278669
"8679";"2020-06-05";1102;2020;22;-97.1736602740208
"8687";"2020-06-12";1171;2020;23;-108.49192950479
"8695";"2020-06-19";1151;2020;24;-91.3976987355592
"8703";"2020-06-26";1149;2020;25;-86.4712564278669
"8711";"2020-07-03";1180;2020;26;-75.7577948894053
"8719";"2020-07-10";1180;2020;27;-106.920935915046
"8727";"2020-07-17";1173;2020;28;-112.014342508453
"8735";"2020-07-24";1114;2020;29;-94.058298552409
"8743";"2020-07-31";1156;2020;30;-93.146668515779
"8751";"2020-08-07";1278;2020;31;-105.720844339955
"8759";"2020-08-14";1172;2020;32;-114.168646537757
"8767";"2020-08-21";1230;2020;33;-90.0074743765849
"8775";"2020-08-28";1218;2020;34;-95.5473095414201
"8783";"2020-09-04";1173;2020;35;-107.608664852775
"8791";"2020-09-11";1167;2020;36;-89.8895256586362
"8799";"2020-09-18";1259;2020;37;-74.5087564278669
"8807";"2020-09-25";1243;2020;38;-60.3717371970977
"8815";"2020-10-02";1253;2020;39;-59.3178910432515
"8823";"2020-10-09";1241;2020;40;-33.4270256586362
"8831";"2020-10-16";1332;2020;41;-30.5121218124824
"8839";"2020-10-23";1286;2020;42;-49.9308718124823
"8847";"2020-10-30";1492;2020;43;-10.0039487355593
"8855";"2020-11-06";1692;2020;44;-23.4534679663285
"8863";"2020-11-13";2064;2020;45;-26.3299102740208
"8871";"2020-11-20";2143;2020;46;8.85807049520993
"8879";"2020-11-27";2150;2020;47;23.7393204952099
"8887";"2020-12-04";2117;2020;48;31.5917243413637
"8895";"2020-12-11";2171;2020;49;43.5133589567483
"8903";"2020-12-18";2206;2020;50;45.9840320336714
"8911";"2020-12-25";2184;2020;51;87.086916649056
"8919";"2021-01-01";2107;2020;52;118.934993572133
"8943";"2021-01-08";1864;2021;1;154.618166649056
"8951";"2021-01-15";1753;2021;2;157.89557049521
"8959";"2021-01-22";1723;2021;3;160.02057049521
"8967";"2021-01-29";1568;2021;4;152.841243572133
"8975";"2021-02-05";1387;2021;5;152.712878187517
"8983";"2021-02-12";1351;2021;6;159.281628187517
"8991";"2021-02-19";1219;2021;7;159.071051264441
"8999";"2021-02-26";1172;2021;8;165.921051264441
"9007";"2021-03-05";1069;2021;9;153.477782033671
