"";"date";"deaths";"year";"week";"seasonal"
"8833";"2020-10-23";2162;2020;42;-102.822763454494
"8841";"2020-10-30";2631;2020;43;-75.6482442237251
"8849";"2020-11-06";3293;2020;44;-89.3266096083404
"8857";"2020-11-13";3699;2020;45;-68.2439173006481
"8865";"2020-11-20";3443;2020;46;-50.5112249929559
"8873";"2020-11-27";3189;2020;47;-8.60930191603273
"8881";"2020-12-04";2902;2020;48;17.434928853198
"8889";"2020-12-11";2706;2020;49;42.7834865455058
"8897";"2020-12-18";2787;2020;50;106.14262116089
"8905";"2020-12-25";2750;2020;51;187.238775007044
"8913";"2021-01-01";2622;2020;52;225.909928853198
"8937";"2021-01-08";2467;2021;1;282.155601930121
"8945";"2021-01-15";2398;2021;2;307.972909622429
"8953";"2021-01-22";2434;2021;3;292.12964039166
"8961";"2021-01-29";2430;2021;4;250.98012116089
"8969";"2021-02-05";2269;2021;5;300.227236545506
"8977";"2021-02-12";2219;2021;6;282.226755776275
"8985";"2021-02-19";2308;2021;7;286.395986545506
"8993";"2021-02-26";2131;2021;8;268.191659622429
"9001";"2021-03-05";1995;2021;9;277.008005776275
"9009";"2021-03-12";2118;2021;10;231.61137116089
