"";"date";"deaths";"year";"week";"seasonal"
"4286";"2010-01-29";1919;2010;4;145.287133699634
"4294";"2010-02-05";1848;2010;5;149.976076007326
"4302";"2010-02-12";1836;2010;6;139.833287545787
"4310";"2010-02-19";1786;2010;7;142.688095238095
"4318";"2010-02-26";1813;2010;8;174.502037545787
"4326";"2010-03-05";1874;2010;9;210.269345238095
"4334";"2010-03-12";1844;2010;10;166.130402930403
"4342";"2010-03-19";1741;2010;11;146.377518315018
"4350";"2010-03-26";1814;2010;12;102.927518315018
"4358";"2010-04-02";1754;2010;13;114.885210622711
"4366";"2010-04-09";1731;2010;14;116.560210622711
"4374";"2010-04-16";1749;2010;15;89.3722298534799
"4382";"2010-04-23";1745;2010;16;69.3188644688645
"4390";"2010-04-30";1720;2010;17;18.5659798534798
"4398";"2010-05-07";1695;2010;18;-23.2412316849817
"4406";"2010-05-14";1647;2010;19;-28.3369047619048
"4414";"2010-05-21";1620;2010;20;-84.3941163003664
"4422";"2010-05-28";1615;2010;21;-92.7546932234433
"4430";"2010-06-04";1588;2010;22;-119.29652014652
"4438";"2010-06-11";1574;2010;23;-136.674885531136
"4446";"2010-06-18";1571;2010;24;-144.763347069597
"4454";"2010-06-25";1615;2010;25;-123.162385531136
"4462";"2010-07-02";1644;2010;26;-125.428250915751
"4470";"2010-07-09";1635;2010;27;-94.3478479853481
"4478";"2010-07-16";1682;2010;28;-124.291071428571
"4486";"2010-07-23";1602;2010;29;-131.900503663004
"4494";"2010-07-30";1600;2010;30;-134.762225274725
"4502";"2010-08-06";1583;2010;31;-129.238873626374
"4510";"2010-08-13";1573;2010;32;-145.494368131868
"4518";"2010-08-20";1506;2010;33;-159.613873626374
"4526";"2010-08-27";1569;2010;34;-157.386767399267
"4534";"2010-09-03";1647;2010;35;-131.453617216117
"4542";"2010-09-10";1614;2010;36;-124.558928571429
"4550";"2010-09-17";1717;2010;37;-129.762385531136
"4558";"2010-09-24";1652;2010;38;-107.358539377289
"4566";"2010-10-01";1628;2010;39;-81.0128663003663
"4574";"2010-10-08";1594;2010;40;-71.9349816849816
"4582";"2010-10-15";1755;2010;41;-75.7066163003662
"4590";"2010-10-22";1696;2010;42;-58.6994047619047
"4598";"2010-10-29";1694;2010;43;-27.7268086080586
"4606";"2010-11-05";1640;2010;44;-34.1119047619047
"4614";"2010-11-12";1791;2010;45;-26.7465201465201
"4622";"2010-11-19";1719;2010;46;-30.5085393772893
"4630";"2010-11-26";1750;2010;47;-22.82152014652
"4638";"2010-12-03";1862;2010;48;18.6116529304031
"4646";"2010-12-10";1849;2010;49;48.0029990842492
"4654";"2010-12-17";1842;2010;50;46.6746336996339
"4662";"2010-12-24";2002;2010;51;112.39722985348
"4670";"2010-12-31";2192;2010;52;231.742422161172
"4686";"2011-01-07";2010;2011;1;237.771268315018
"4694";"2011-01-14";1953;2011;2;221.010210622711
"4702";"2011-01-21";1867;2011;3;174.586172161172
"4710";"2011-01-28";1841;2011;4;145.287133699634
"4718";"2011-02-04";1830;2011;5;149.976076007326
"4726";"2011-02-11";1761;2011;6;139.833287545787
"4734";"2011-02-18";1784;2011;7;142.688095238095
"4742";"2011-02-25";1862;2011;8;174.502037545787
"4750";"2011-03-04";1902;2011;9;210.269345238095
"4758";"2011-03-11";1882;2011;10;166.130402930403
"4766";"2011-03-18";1785;2011;11;146.377518315018
"4774";"2011-03-25";1779;2011;12;102.927518315018
"4782";"2011-04-01";1823;2011;13;114.885210622711
"4790";"2011-04-08";1757;2011;14;116.560210622711
"4798";"2011-04-15";1748;2011;15;89.3722298534799
"4806";"2011-04-22";1758;2011;16;69.3188644688645
"4814";"2011-04-29";1657;2011;17;18.5659798534798
"4822";"2011-05-06";1673;2011;18;-23.2412316849817
"4830";"2011-05-13";1681;2011;19;-28.3369047619048
"4838";"2011-05-20";1636;2011;20;-84.3941163003664
"4846";"2011-05-27";1617;2011;21;-92.7546932234433
"4854";"2011-06-03";1577;2011;22;-119.29652014652
"4862";"2011-06-10";1587;2011;23;-136.674885531136
"4870";"2011-06-17";1552;2011;24;-144.763347069597
"4878";"2011-06-24";1523;2011;25;-123.162385531136
"4886";"2011-07-01";1570;2011;26;-125.428250915751
"4894";"2011-07-08";1620;2011;27;-94.3478479853481
"4902";"2011-07-15";1566;2011;28;-124.291071428571
"4910";"2011-07-22";1679;2011;29;-131.900503663004
"4918";"2011-07-29";1605;2011;30;-134.762225274725
"4926";"2011-08-05";1567;2011;31;-129.238873626374
"4934";"2011-08-12";1508;2011;32;-145.494368131868
"4942";"2011-08-19";1629;2011;33;-159.613873626374
"4950";"2011-08-26";1621;2011;34;-157.386767399267
"4958";"2011-09-02";1581;2011;35;-131.453617216117
"4966";"2011-09-09";1605;2011;36;-124.558928571429
"4974";"2011-09-16";1562;2011;37;-129.762385531136
"4982";"2011-09-23";1745;2011;38;-107.358539377289
"4990";"2011-09-30";1723;2011;39;-81.0128663003663
"4998";"2011-10-07";1723;2011;40;-71.9349816849816
"5006";"2011-10-14";1692;2011;41;-75.7066163003662
"5014";"2011-10-21";1698;2011;42;-58.6994047619047
"5022";"2011-10-28";1744;2011;43;-27.7268086080586
"5030";"2011-11-04";1652;2011;44;-34.1119047619047
"5038";"2011-11-11";1709;2011;45;-26.7465201465201
"5046";"2011-11-18";1650;2011;46;-30.5085393772893
"5054";"2011-11-25";1659;2011;47;-22.82152014652
"5062";"2011-12-02";1728;2011;48;18.6116529304031
"5070";"2011-12-09";1849;2011;49;48.0029990842492
"5078";"2011-12-16";1848;2011;50;46.6746336996339
"5086";"2011-12-23";1839;2011;51;112.39722985348
"5094";"2011-12-30";1910;2011;52;231.742422161172
"5110";"2012-01-06";1953;2012;1;237.771268315018
"5118";"2012-01-13";1919;2012;2;221.010210622711
"5126";"2012-01-20";1876;2012;3;174.586172161172
"5134";"2012-01-27";1840;2012;4;145.287133699634
"5142";"2012-02-03";1874;2012;5;149.976076007326
"5150";"2012-02-10";1931;2012;6;139.833287545787
"5158";"2012-02-17";2082;2012;7;142.688095238095
"5166";"2012-02-24";2060;2012;8;174.502037545787
"5174";"2012-03-02";2125;2012;9;210.269345238095
"5182";"2012-03-09";2037;2012;10;166.130402930403
"5190";"2012-03-16";2010;2012;11;146.377518315018
"5198";"2012-03-23";1890;2012;12;102.927518315018
"5206";"2012-03-30";1819;2012;13;114.885210622711
"5214";"2012-04-06";1811;2012;14;116.560210622711
"5222";"2012-04-13";1907;2012;15;89.3722298534799
"5230";"2012-04-20";1738;2012;16;69.3188644688645
"5238";"2012-04-27";1725;2012;17;18.5659798534798
"5246";"2012-05-04";1627;2012;18;-23.2412316849817
"5254";"2012-05-11";1727;2012;19;-28.3369047619048
"5262";"2012-05-18";1740;2012;20;-84.3941163003664
"5270";"2012-05-25";1621;2012;21;-92.7546932234433
"5278";"2012-06-01";1659;2012;22;-119.29652014652
"5286";"2012-06-08";1515;2012;23;-136.674885531136
"5294";"2012-06-15";1528;2012;24;-144.763347069597
"5302";"2012-06-22";1622;2012;25;-123.162385531136
"5310";"2012-06-29";1599;2012;26;-125.428250915751
"5318";"2012-07-06";1639;2012;27;-94.3478479853481
"5326";"2012-07-13";1592;2012;28;-124.291071428571
"5334";"2012-07-20";1551;2012;29;-131.900503663004
"5342";"2012-07-27";1625;2012;30;-134.762225274725
"5350";"2012-08-03";1635;2012;31;-129.238873626374
"5358";"2012-08-10";1613;2012;32;-145.494368131868
"5366";"2012-08-17";1586;2012;33;-159.613873626374
"5374";"2012-08-24";1559;2012;34;-157.386767399267
"5382";"2012-08-31";1593;2012;35;-131.453617216117
"5390";"2012-09-07";1609;2012;36;-124.558928571429
"5398";"2012-09-14";1527;2012;37;-129.762385531136
"5406";"2012-09-21";1642;2012;38;-107.358539377289
"5414";"2012-09-28";1688;2012;39;-81.0128663003663
"5422";"2012-10-05";1710;2012;40;-71.9349816849816
"5430";"2012-10-12";1667;2012;41;-75.7066163003662
"5438";"2012-10-19";1652;2012;42;-58.6994047619047
"5446";"2012-10-26";1692;2012;43;-27.7268086080586
"5454";"2012-11-02";1728;2012;44;-34.1119047619047
"5462";"2012-11-09";1683;2012;45;-26.7465201465201
"5470";"2012-11-16";1667;2012;46;-30.5085393772893
"5478";"2012-11-23";1693;2012;47;-22.82152014652
"5486";"2012-11-30";1718;2012;48;18.6116529304031
"5494";"2012-12-07";1767;2012;49;48.0029990842492
"5502";"2012-12-14";1962;2012;50;46.6746336996339
"5510";"2012-12-21";1912;2012;51;112.39722985348
"5518";"2012-12-28";2040;2012;52;231.742422161172
"5534";"2013-01-11";1962;2013;1;237.771268315018
"5542";"2013-01-18";1968;2013;2;221.010210622711
"5550";"2013-01-25";1999;2013;3;174.586172161172
"5558";"2013-02-01";1945;2013;4;145.287133699634
"5566";"2013-02-08";1986;2013;5;149.976076007326
"5574";"2013-02-15";2024;2013;6;139.833287545787
"5582";"2013-02-22";1879;2013;7;142.688095238095
"5590";"2013-03-01";1971;2013;8;174.502037545787
"5598";"2013-03-08";2090;2013;9;210.269345238095
"5606";"2013-03-15";1934;2013;10;166.130402930403
"5614";"2013-03-22";1883;2013;11;146.377518315018
"5622";"2013-03-29";1909;2013;12;102.927518315018
"5630";"2013-04-05";1870;2013;13;114.885210622711
"5638";"2013-04-12";1911;2013;14;116.560210622711
"5646";"2013-04-19";1876;2013;15;89.3722298534799
"5654";"2013-04-26";1812;2013;16;69.3188644688645
"5662";"2013-05-03";1803;2013;17;18.5659798534798
"5670";"2013-05-10";1735;2013;18;-23.2412316849817
"5678";"2013-05-17";1682;2013;19;-28.3369047619048
"5686";"2013-05-24";1570;2013;20;-84.3941163003664
"5694";"2013-05-31";1576;2013;21;-92.7546932234433
"5702";"2013-06-07";1544;2013;22;-119.29652014652
"5710";"2013-06-14";1536;2013;23;-136.674885531136
"5718";"2013-06-21";1535;2013;24;-144.763347069597
"5726";"2013-06-28";1659;2013;25;-123.162385531136
"5734";"2013-07-05";1595;2013;26;-125.428250915751
"5742";"2013-07-12";1633;2013;27;-94.3478479853481
"5750";"2013-07-19";1504;2013;28;-124.291071428571
"5758";"2013-07-26";1570;2013;29;-131.900503663004
"5766";"2013-08-02";1552;2013;30;-134.762225274725
"5774";"2013-08-09";1499;2013;31;-129.238873626374
"5782";"2013-08-16";1573;2013;32;-145.494368131868
"5790";"2013-08-23";1508;2013;33;-159.613873626374
"5798";"2013-08-30";1553;2013;34;-157.386767399267
"5806";"2013-09-06";1598;2013;35;-131.453617216117
"5814";"2013-09-13";1611;2013;36;-124.558928571429
"5822";"2013-09-20";1614;2013;37;-129.762385531136
"5830";"2013-09-27";1580;2013;38;-107.358539377289
"5838";"2013-10-04";1576;2013;39;-81.0128663003663
"5846";"2013-10-11";1612;2013;40;-71.9349816849816
"5854";"2013-10-18";1547;2013;41;-75.7066163003662
"5862";"2013-10-25";1700;2013;42;-58.6994047619047
"5870";"2013-11-01";1686;2013;43;-27.7268086080586
"5878";"2013-11-08";1613;2013;44;-34.1119047619047
"5886";"2013-11-15";1654;2013;45;-26.7465201465201
"5894";"2013-11-22";1600;2013;46;-30.5085393772893
"5902";"2013-11-29";1683;2013;47;-22.82152014652
"5910";"2013-12-06";1800;2013;48;18.6116529304031
"5918";"2013-12-13";1799;2013;49;48.0029990842492
"5926";"2013-12-20";1742;2013;50;46.6746336996339
"5934";"2013-12-27";1725;2013;51;112.39722985348
"5942";"2014-01-03";1888;2013;52;231.742422161172
"5958";"2014-01-10";1840;2014;1;237.771268315018
"5966";"2014-01-17";1787;2014;2;221.010210622711
"5974";"2014-01-24";1846;2014;3;174.586172161172
"5982";"2014-01-31";1758;2014;4;145.287133699634
"5990";"2014-02-07";1864;2014;5;149.976076007326
"5998";"2014-02-14";1887;2014;6;139.833287545787
"6006";"2014-02-21";1894;2014;7;142.688095238095
"6014";"2014-02-28";1784;2014;8;174.502037545787
"6022";"2014-03-07";1792;2014;9;210.269345238095
"6030";"2014-03-14";1746;2014;10;166.130402930403
"6038";"2014-03-21";1693;2014;11;146.377518315018
"6046";"2014-03-28";1796;2014;12;102.927518315018
"6054";"2014-04-04";1638;2014;13;114.885210622711
"6062";"2014-04-11";1758;2014;14;116.560210622711
"6070";"2014-04-18";1652;2014;15;89.3722298534799
"6078";"2014-04-25";1700;2014;16;69.3188644688645
"6086";"2014-05-02";1644;2014;17;18.5659798534798
"6094";"2014-05-09";1675;2014;18;-23.2412316849817
"6102";"2014-05-16";1742;2014;19;-28.3369047619048
"6110";"2014-05-23";1635;2014;20;-84.3941163003664
"6118";"2014-05-30";1651;2014;21;-92.7546932234433
"6126";"2014-06-06";1549;2014;22;-119.29652014652
"6134";"2014-06-13";1565;2014;23;-136.674885531136
"6142";"2014-06-20";1546;2014;24;-144.763347069597
"6150";"2014-06-27";1610;2014;25;-123.162385531136
"6158";"2014-07-04";1638;2014;26;-125.428250915751
"6166";"2014-07-11";1580;2014;27;-94.3478479853481
"6174";"2014-07-18";1692;2014;28;-124.291071428571
"6182";"2014-07-25";1610;2014;29;-131.900503663004
"6190";"2014-08-01";1674;2014;30;-134.762225274725
"6198";"2014-08-08";1659;2014;31;-129.238873626374
"6206";"2014-08-15";1607;2014;32;-145.494368131868
"6214";"2014-08-22";1590;2014;33;-159.613873626374
"6222";"2014-08-29";1612;2014;34;-157.386767399267
"6230";"2014-09-05";1668;2014;35;-131.453617216117
"6238";"2014-09-12";1691;2014;36;-124.558928571429
"6246";"2014-09-19";1500;2014;37;-129.762385531136
"6254";"2014-09-26";1630;2014;38;-107.358539377289
"6262";"2014-10-03";1639;2014;39;-81.0128663003663
"6270";"2014-10-10";1683;2014;40;-71.9349816849816
"6278";"2014-10-17";1675;2014;41;-75.7066163003662
"6286";"2014-10-24";1687;2014;42;-58.6994047619047
"6294";"2014-10-31";1678;2014;43;-27.7268086080586
"6302";"2014-11-07";1671;2014;44;-34.1119047619047
"6310";"2014-11-14";1669;2014;45;-26.7465201465201
"6318";"2014-11-21";1765;2014;46;-30.5085393772893
"6326";"2014-11-28";1622;2014;47;-22.82152014652
"6334";"2014-12-05";1678;2014;48;18.6116529304031
"6342";"2014-12-12";1663;2014;49;48.0029990842492
"6350";"2014-12-19";1796;2014;50;46.6746336996339
"6358";"2014-12-26";1826;2014;51;112.39722985348
"6366";"2015-01-02";1923;2014;52;231.742422161172
"6382";"2015-01-09";1927;2015;1;237.771268315018
"6390";"2015-01-16";1966;2015;2;221.010210622711
"6398";"2015-01-23";1935;2015;3;174.586172161172
"6406";"2015-01-30";1946;2015;4;145.287133699634
"6414";"2015-02-06";1975;2015;5;149.976076007326
"6422";"2015-02-13";1868;2015;6;139.833287545787
"6430";"2015-02-20";2001;2015;7;142.688095238095
"6438";"2015-02-27";2107;2015;8;174.502037545787
"6446";"2015-03-06";2076;2015;9;210.269345238095
"6454";"2015-03-13";2041;2015;10;166.130402930403
"6462";"2015-03-20";1932;2015;11;146.377518315018
"6470";"2015-03-27";1874;2015;12;102.927518315018
"6478";"2015-04-03";1930;2015;13;114.885210622711
"6486";"2015-04-10";1834;2015;14;116.560210622711
"6494";"2015-04-17";1849;2015;15;89.3722298534799
"6502";"2015-04-24";1844;2015;16;69.3188644688645
"6510";"2015-05-01";1764;2015;17;18.5659798534798
"6518";"2015-05-08";1656;2015;18;-23.2412316849817
"6526";"2015-05-15";1661;2015;19;-28.3369047619048
"6534";"2015-05-22";1668;2015;20;-84.3941163003664
"6542";"2015-05-29";1670;2015;21;-92.7546932234433
"6550";"2015-06-05";1627;2015;22;-119.29652014652
"6558";"2015-06-12";1617;2015;23;-136.674885531136
"6566";"2015-06-19";1609;2015;24;-144.763347069597
"6574";"2015-06-26";1592;2015;25;-123.162385531136
"6582";"2015-07-03";1525;2015;26;-125.428250915751
"6590";"2015-07-10";1674;2015;27;-94.3478479853481
"6598";"2015-07-17";1560;2015;28;-124.291071428571
"6606";"2015-07-24";1529;2015;29;-131.900503663004
"6614";"2015-07-31";1538;2015;30;-134.762225274725
"6622";"2015-08-07";1588;2015;31;-129.238873626374
"6630";"2015-08-14";1524;2015;32;-145.494368131868
"6638";"2015-08-21";1535;2015;33;-159.613873626374
"6646";"2015-08-28";1563;2015;34;-157.386767399267
"6654";"2015-09-04";1458;2015;35;-131.453617216117
"6662";"2015-09-11";1648;2015;36;-124.558928571429
"6670";"2015-09-18";1552;2015;37;-129.762385531136
"6678";"2015-09-25";1566;2015;38;-107.358539377289
"6686";"2015-10-02";1633;2015;39;-81.0128663003663
"6694";"2015-10-09";1651;2015;40;-71.9349816849816
"6702";"2015-10-16";1528;2015;41;-75.7066163003662
"6710";"2015-10-23";1574;2015;42;-58.6994047619047
"6718";"2015-10-30";1698;2015;43;-27.7268086080586
"6726";"2015-11-06";1658;2015;44;-34.1119047619047
"6734";"2015-11-13";1652;2015;45;-26.7465201465201
"6742";"2015-11-20";1710;2015;46;-30.5085393772893
"6750";"2015-11-27";1678;2015;47;-22.82152014652
"6758";"2015-12-04";1691;2015;48;18.6116529304031
"6766";"2015-12-11";1805;2015;49;48.0029990842492
"6774";"2015-12-18";1669;2015;50;46.6746336996339
"6782";"2015-12-25";1753;2015;51;112.39722985348
"6790";"2016-01-01";1737;2015;52;231.742422161172
"6814";"2016-01-08";1860;2016;1;237.771268315018
"6822";"2016-01-15";1914;2016;2;221.010210622711
"6830";"2016-01-22";1958;2016;3;174.586172161172
"6838";"2016-01-29";2006;2016;4;145.287133699634
"6846";"2016-02-05";1909;2016;5;149.976076007326
"6854";"2016-02-12";1837;2016;6;139.833287545787
"6862";"2016-02-19";1838;2016;7;142.688095238095
"6870";"2016-02-26";1845;2016;8;174.502037545787
"6878";"2016-03-04";1861;2016;9;210.269345238095
"6886";"2016-03-11";1810;2016;10;166.130402930403
"6894";"2016-03-18";1800;2016;11;146.377518315018
"6902";"2016-03-25";1795;2016;12;102.927518315018
"6910";"2016-04-01";1778;2016;13;114.885210622711
"6918";"2016-04-08";1705;2016;14;116.560210622711
"6926";"2016-04-15";1773;2016;15;89.3722298534799
"6934";"2016-04-22";1771;2016;16;69.3188644688645
"6942";"2016-04-29";1604;2016;17;18.5659798534798
"6950";"2016-05-06";1619;2016;18;-23.2412316849817
"6958";"2016-05-13";1586;2016;19;-28.3369047619048
"6966";"2016-05-20";1565;2016;20;-84.3941163003664
"6974";"2016-05-27";1550;2016;21;-92.7546932234433
"6982";"2016-06-03";1541;2016;22;-119.29652014652
"6990";"2016-06-10";1462;2016;23;-136.674885531136
"6998";"2016-06-17";1541;2016;24;-144.763347069597
"7006";"2016-06-24";1573;2016;25;-123.162385531136
"7014";"2016-07-01";1541;2016;26;-125.428250915751
"7022";"2016-07-08";1549;2016;27;-94.3478479853481
"7030";"2016-07-15";1605;2016;28;-124.291071428571
"7038";"2016-07-22";1616;2016;29;-131.900503663004
"7046";"2016-07-29";1630;2016;30;-134.762225274725
"7054";"2016-08-05";1574;2016;31;-129.238873626374
"7062";"2016-08-12";1574;2016;32;-145.494368131868
"7070";"2016-08-19";1567;2016;33;-159.613873626374
"7078";"2016-08-26";1567;2016;34;-157.386767399267
"7086";"2016-09-02";1686;2016;35;-131.453617216117
"7094";"2016-09-09";1556;2016;36;-124.558928571429
"7102";"2016-09-16";1536;2016;37;-129.762385531136
"7110";"2016-09-23";1531;2016;38;-107.358539377289
"7118";"2016-09-30";1601;2016;39;-81.0128663003663
"7126";"2016-10-07";1598;2016;40;-71.9349816849816
"7134";"2016-10-14";1662;2016;41;-75.7066163003662
"7142";"2016-10-21";1750;2016;42;-58.6994047619047
"7150";"2016-10-28";1626;2016;43;-27.7268086080586
"7158";"2016-11-04";1718;2016;44;-34.1119047619047
"7166";"2016-11-11";1717;2016;45;-26.7465201465201
"7174";"2016-11-18";1771;2016;46;-30.5085393772893
"7182";"2016-11-25";1702;2016;47;-22.82152014652
"7190";"2016-12-02";1790;2016;48;18.6116529304031
"7198";"2016-12-09";1842;2016;49;48.0029990842492
"7206";"2016-12-16";1858;2016;50;46.6746336996339
"7214";"2016-12-23";1868;2016;51;112.39722985348
"7222";"2016-12-30";2012;2016;52;231.742422161172
"7238";"2017-01-06";2149;2017;1;237.771268315018
"7246";"2017-01-13";2122;2017;2;221.010210622711
"7254";"2017-01-20";2060;2017;3;174.586172161172
"7262";"2017-01-27";1910;2017;4;145.287133699634
"7270";"2017-02-03";1883;2017;5;149.976076007326
"7278";"2017-02-10";1881;2017;6;139.833287545787
"7286";"2017-02-17";2010;2017;7;142.688095238095
"7294";"2017-02-24";2069;2017;8;174.502037545787
"7302";"2017-03-03";1989;2017;9;210.269345238095
"7310";"2017-03-10";1830;2017;10;166.130402930403
"7318";"2017-03-17";1849;2017;11;146.377518315018
"7326";"2017-03-24";1692;2017;12;102.927518315018
"7334";"2017-03-31";1782;2017;13;114.885210622711
"7342";"2017-04-07";1794;2017;14;116.560210622711
"7350";"2017-04-14";1719;2017;15;89.3722298534799
"7358";"2017-04-21";1768;2017;16;69.3188644688645
"7366";"2017-04-28";1772;2017;17;18.5659798534798
"7374";"2017-05-05";1696;2017;18;-23.2412316849817
"7382";"2017-05-12";1724;2017;19;-28.3369047619048
"7390";"2017-05-19";1584;2017;20;-84.3941163003664
"7398";"2017-05-26";1646;2017;21;-92.7546932234433
"7406";"2017-06-02";1620;2017;22;-119.29652014652
"7414";"2017-06-09";1549;2017;23;-136.674885531136
"7422";"2017-06-16";1590;2017;24;-144.763347069597
"7430";"2017-06-23";1491;2017;25;-123.162385531136
"7438";"2017-06-30";1587;2017;26;-125.428250915751
"7446";"2017-07-07";1549;2017;27;-94.3478479853481
"7454";"2017-07-14";1525;2017;28;-124.291071428571
"7462";"2017-07-21";1512;2017;29;-131.900503663004
"7470";"2017-07-28";1484;2017;30;-134.762225274725
"7478";"2017-08-04";1536;2017;31;-129.238873626374
"7486";"2017-08-11";1552;2017;32;-145.494368131868
"7494";"2017-08-18";1545;2017;33;-159.613873626374
"7502";"2017-08-25";1527;2017;34;-157.386767399267
"7510";"2017-09-01";1568;2017;35;-131.453617216117
"7518";"2017-09-08";1596;2017;36;-124.558928571429
"7526";"2017-09-15";1590;2017;37;-129.762385531136
"7534";"2017-09-22";1562;2017;38;-107.358539377289
"7542";"2017-09-29";1532;2017;39;-81.0128663003663
"7550";"2017-10-06";1708;2017;40;-71.9349816849816
"7558";"2017-10-13";1695;2017;41;-75.7066163003662
"7566";"2017-10-20";1648;2017;42;-58.6994047619047
"7574";"2017-10-27";1644;2017;43;-27.7268086080586
"7582";"2017-11-03";1757;2017;44;-34.1119047619047
"7590";"2017-11-10";1608;2017;45;-26.7465201465201
"7598";"2017-11-17";1753;2017;46;-30.5085393772893
"7606";"2017-11-24";1700;2017;47;-22.82152014652
"7614";"2017-12-01";1740;2017;48;18.6116529304031
"7622";"2017-12-08";1765;2017;49;48.0029990842492
"7630";"2017-12-15";1797;2017;50;46.6746336996339
"7638";"2017-12-22";1815;2017;51;112.39722985348
"7646";"2017-12-29";1929;2017;52;231.742422161172
"7662";"2018-01-12";1998;2018;1;237.771268315018
"7670";"2018-01-19";1941;2018;2;221.010210622711
"7678";"2018-01-26";1945;2018;3;174.586172161172
"7686";"2018-02-02";1928;2018;4;145.287133699634
"7694";"2018-02-09";1854;2018;5;149.976076007326
"7702";"2018-02-16";1983;2018;6;139.833287545787
"7710";"2018-02-23";2024;2018;7;142.688095238095
"7718";"2018-03-02";2116;2018;8;174.502037545787
"7726";"2018-03-09";2187;2018;9;210.269345238095
"7734";"2018-03-16";2204;2018;10;166.130402930403
"7742";"2018-03-23";2089;2018;11;146.377518315018
"7750";"2018-03-30";1997;2018;12;102.927518315018
"7758";"2018-04-06";1948;2018;13;114.885210622711
"7766";"2018-04-13";1988;2018;14;116.560210622711
"7774";"2018-04-20";1782;2018;15;89.3722298534799
"7782";"2018-04-27";1687;2018;16;69.3188644688645
"7790";"2018-05-04";1639;2018;17;18.5659798534798
"7798";"2018-05-11";1661;2018;18;-23.2412316849817
"7806";"2018-05-18";1572;2018;19;-28.3369047619048
"7814";"2018-05-25";1486;2018;20;-84.3941163003664
"7822";"2018-06-01";1460;2018;21;-92.7546932234433
"7830";"2018-06-08";1481;2018;22;-119.29652014652
"7838";"2018-06-15";1513;2018;23;-136.674885531136
"7846";"2018-06-22";1441;2018;24;-144.763347069597
"7854";"2018-06-29";1500;2018;25;-123.162385531136
"7862";"2018-07-06";1633;2018;26;-125.428250915751
"7870";"2018-07-13";1588;2018;27;-94.3478479853481
"7878";"2018-07-20";1585;2018;28;-124.291071428571
"7886";"2018-07-27";1724;2018;29;-131.900503663004
"7894";"2018-08-03";1642;2018;30;-134.762225274725
"7902";"2018-08-10";1723;2018;31;-129.238873626374
"7910";"2018-08-17";1450;2018;32;-145.494368131868
"7918";"2018-08-24";1505;2018;33;-159.613873626374
"7926";"2018-08-31";1495;2018;34;-157.386767399267
"7934";"2018-09-07";1584;2018;35;-131.453617216117
"7942";"2018-09-14";1617;2018;36;-124.558928571429
"7950";"2018-09-21";1516;2018;37;-129.762385531136
"7958";"2018-09-28";1645;2018;38;-107.358539377289
"7966";"2018-10-05";1553;2018;39;-81.0128663003663
"7974";"2018-10-12";1606;2018;40;-71.9349816849816
"7982";"2018-10-19";1715;2018;41;-75.7066163003662
"7990";"2018-10-26";1542;2018;42;-58.6994047619047
"7998";"2018-11-02";1660;2018;43;-27.7268086080586
"8006";"2018-11-09";1706;2018;44;-34.1119047619047
"8014";"2018-11-16";1640;2018;45;-26.7465201465201
"8022";"2018-11-23";1541;2018;46;-30.5085393772893
"8030";"2018-11-30";1534;2018;47;-22.82152014652
"8038";"2018-12-07";1780;2018;48;18.6116529304031
"8046";"2018-12-14";1787;2018;49;48.0029990842492
"8054";"2018-12-21";1720;2018;50;46.6746336996339
"8062";"2018-12-28";1741;2018;51;112.39722985348
"8070";"2019-01-04";1758;2018;52;231.742422161172
"8086";"2019-01-11";1943;2019;1;237.771268315018
"8094";"2019-01-18";1820;2019;2;221.010210622711
"8102";"2019-01-25";1839;2019;3;174.586172161172
"8110";"2019-02-01";1828;2019;4;145.287133699634
"8118";"2019-02-08";1812;2019;5;149.976076007326
"8126";"2019-02-15";1882;2019;6;139.833287545787
"8134";"2019-02-22";1764;2019;7;142.688095238095
"8142";"2019-03-01";1820;2019;8;174.502037545787
"8150";"2019-03-08";1772;2019;9;210.269345238095
"8158";"2019-03-15";1690;2019;10;166.130402930403
"8166";"2019-03-22";1829;2019;11;146.377518315018
"8174";"2019-03-29";1632;2019;12;102.927518315018
"8182";"2019-04-05";1665;2019;13;114.885210622711
"8190";"2019-04-12";1698;2019;14;116.560210622711
"8198";"2019-04-19";1612;2019;15;89.3722298534799
"8206";"2019-04-26";1736;2019;16;69.3188644688645
"8214";"2019-05-03";1698;2019;17;18.5659798534798
"8222";"2019-05-10";1613;2019;18;-23.2412316849817
"8230";"2019-05-17";1643;2019;19;-28.3369047619048
"8238";"2019-05-24";1557;2019;20;-84.3941163003664
"8246";"2019-05-31";1486;2019;21;-92.7546932234433
"8254";"2019-06-07";1541;2019;22;-119.29652014652
"8262";"2019-06-14";1544;2019;23;-136.674885531136
"8270";"2019-06-21";1444;2019;24;-144.763347069597
"8278";"2019-06-28";1526;2019;25;-123.162385531136
"8286";"2019-07-05";1512;2019;26;-125.428250915751
"8294";"2019-07-12";1537;2019;27;-94.3478479853481
"8302";"2019-07-19";1558;2019;28;-124.291071428571
"8310";"2019-07-26";1482;2019;29;-131.900503663004
"8318";"2019-08-02";1514;2019;30;-134.762225274725
"8326";"2019-08-09";1491;2019;31;-129.238873626374
"8334";"2019-08-16";1548;2019;32;-145.494368131868
"8342";"2019-08-23";1486;2019;33;-159.613873626374
"8350";"2019-08-30";1542;2019;34;-157.386767399267
"8358";"2019-09-06";1642;2019;35;-131.453617216117
