"";"date";"deaths";"year";"week";"seasonal"
"7580";"2017-11-03";7511;2017;44;-414.753950496618
"7588";"2017-11-10";7632;2017;45;-272.753469727388
"7596";"2017-11-17";8063;2017;46;-99.5640466504649
"7604";"2017-11-24";8169;2017;47;-32.9005851120035
"7612";"2017-12-01";8257;2017;48;119.454222580304
"7620";"2017-12-08";8620;2017;49;216.247972580304
"7628";"2017-12-15";9262;2017;50;399.370568734151
"7636";"2017-12-22";9628;2017;51;649.527299503381
"7644";"2017-12-29";10412;2017;52;962.95758796492
"7660";"2018-01-12";11204;2018;1;1484.48306873415
"7668";"2018-01-19";10905;2018;2;1649.12537642646
"7676";"2018-01-26";10981;2018;3;1699.3104725803
"7684";"2018-02-02";10324;2018;4;1480.04268411877
"7692";"2018-02-09";9893;2018;5;1436.48162642646
"7700";"2018-02-16";10015;2018;6;1295.05806873415
"7708";"2018-02-23";10105;2018;7;1169.1167225803
"7716";"2018-03-02";9656;2018;8;993.138357195689
"7724";"2018-03-09";9599;2018;9;841.311434118766
"7732";"2018-03-16";9203;2018;10;705.610953349535
"7740";"2018-03-23";8862;2018;11;498.465280272612
"7748";"2018-03-30";8616;2018;12;454.431626426458
"7756";"2018-04-06";8628;2018;13;701.410472580304
"7764";"2018-04-13";8414;2018;14;673.65758796492
"7772";"2018-04-20";8335;2018;15;384.038357195689
"7780";"2018-04-27";8112;2018;16;53.9792225803045
"7788";"2018-05-04";7735;2018;17;-152.653469727388
"7796";"2018-05-11";7359;2018;18;-383.480392804311
"7804";"2018-05-18";7595;2018;19;-375.122219727388
"7812";"2018-05-25";7511;2018;20;-479.044815881234
"7820";"2018-06-01";7527;2018;21;-528.704912035081
"7828";"2018-06-08";7306;2018;22;-635.105873573542
"7836";"2018-06-15";7109;2018;23;-694.379912035081
"7844";"2018-06-22";7154;2018;24;-651.996258188927
"7852";"2018-06-29";7713;2018;25;-553.682796650465
"7860";"2018-07-06";7698;2018;26;-527.113085112004
"7868";"2018-07-13";7305;2018;27;-508.842663866582
"7876";"2018-07-20";7366;2018;28;-560.226363500282
"7884";"2018-07-27";7186;2018;29;-640.219037492956
"7892";"2018-08-03";7155;2018;30;-611.319770093689
"7900";"2018-08-10";7731;2018;31;-472.455759104678
"7908";"2018-08-17";8003;2018;32;-550.08671148563
"7916";"2018-08-24";7194;2018;33;-685.380209654128
"7924";"2018-08-31";7015;2018;34;-808.378836027755
"7932";"2018-09-07";6927;2018;35;-853.706354342773
"7940";"2018-09-14";6906;2018;36;-950.728469727388
"7948";"2018-09-21";6834;2018;37;-1029.406835112
"7956";"2018-09-28";7153;2018;38;-990.292892804311
"7964";"2018-10-05";7230;2018;39;-893.025585112003
"7972";"2018-10-12";7210;2018;40;-778.935200496619
"7980";"2018-10-19";7437;2018;41;-681.168854342773
"7988";"2018-10-26";7350;2018;42;-574.574142804311
"7996";"2018-11-02";7327;2018;43;-477.215488958157
"8004";"2018-11-09";7794;2018;44;-414.753950496618
"8012";"2018-11-16";8012;2018;45;-272.753469727388
"8020";"2018-11-23";7999;2018;46;-99.5640466504649
"8028";"2018-11-30";7932;2018;47;-32.9005851120035
"8036";"2018-12-07";7929;2018;48;119.454222580304
"8044";"2018-12-14";8051;2018;49;216.247972580304
"8052";"2018-12-21";8312;2018;50;399.370568734151
"8060";"2018-12-28";8427;2018;51;649.527299503381
"8068";"2019-01-04";8650;2018;52;962.95758796492
"8084";"2019-01-11";9127;2019;1;1484.48306873415
"8092";"2019-01-18";10025;2019;2;1649.12537642646
"8100";"2019-01-25";10476;2019;3;1699.3104725803
"8108";"2019-02-01";10141;2019;4;1480.04268411877
"8116";"2019-02-08";9964;2019;5;1436.48162642646
"8124";"2019-02-15";9686;2019;6;1295.05806873415
"8132";"2019-02-22";9363;2019;7;1169.1167225803
"8140";"2019-03-01";9216;2019;8;993.138357195689
"8148";"2019-03-08";8920;2019;9;841.311434118766
"8156";"2019-03-15";8595;2019;10;705.610953349535
"8164";"2019-03-22";8205;2019;11;498.465280272612
"8172";"2019-03-29";8027;2019;12;454.431626426458
"8180";"2019-04-05";8171;2019;13;701.410472580304
"8188";"2019-04-12";8087;2019;14;673.65758796492
"8196";"2019-04-19";8055;2019;15;384.038357195689
"8204";"2019-04-26";7801;2019;16;53.9792225803045
"8212";"2019-05-03";7759;2019;17;-152.653469727388
"8220";"2019-05-10";7744;2019;18;-383.480392804311
"8228";"2019-05-17";7731;2019;19;-375.122219727388
"8236";"2019-05-24";7536;2019;20;-479.044815881234
"8244";"2019-05-31";7436;2019;21;-528.704912035081
"8252";"2019-06-07";7618;2019;22;-635.105873573542
"8260";"2019-06-14";7508;2019;23;-694.379912035081
"8268";"2019-06-21";7016;2019;24;-651.996258188927
"8276";"2019-06-28";7404;2019;25;-553.682796650465
"8284";"2019-07-05";7570;2019;26;-527.113085112004
"8292";"2019-07-12";8050;2019;27;-508.842663866582
"8300";"2019-07-19";7463;2019;28;-560.226363500282
"8308";"2019-07-26";7301;2019;29;-640.219037492956
"8316";"2019-08-02";7464;2019;30;-611.319770093689
"8324";"2019-08-09";7136;2019;31;-472.455759104678
"8332";"2019-08-16";7317;2019;32;-550.08671148563
"8340";"2019-08-23";7128;2019;33;-685.380209654128
"8348";"2019-08-30";6920;2019;34;-808.378836027755
"8356";"2019-09-06";6898;2019;35;-853.706354342773
"8364";"2019-09-13";6904;2019;36;-950.728469727388
"8372";"2019-09-20";6939;2019;37;-1029.406835112
"8380";"2019-09-27";6996;2019;38;-990.292892804311
"8388";"2019-10-04";7027;2019;39;-893.025585112003
"8396";"2019-10-11";6978;2019;40;-778.935200496619
"8404";"2019-10-18";7312;2019;41;-681.168854342773
"8412";"2019-10-25";7314;2019;42;-574.574142804311
"8420";"2019-11-01";7543;2019;43;-477.215488958157
"8428";"2019-11-08";7698;2019;44;-414.753950496618
"8436";"2019-11-15";7677;2019;45;-272.753469727388
"8444";"2019-11-22";8036;2019;46;-99.5640466504649
"8452";"2019-11-29";8217;2019;47;-32.9005851120035
"8460";"2019-12-06";8328;2019;48;119.454222580304
"8468";"2019-12-13";8021;2019;49;216.247972580304
"8476";"2019-12-20";8340;2019;50;399.370568734151
"8484";"2019-12-27";8393;2019;51;649.527299503381
"8492";"2020-01-03";8333;2019;52;962.95758796492
"8508";"2020-01-10";8655;2020;1;1484.48306873415
"8516";"2020-01-17";9345;2020;2;1649.12537642646
"8524";"2020-01-24";9873;2020;3;1699.3104725803
"8532";"2020-01-31";9887;2020;4;1480.04268411877
"8540";"2020-02-07";9889;2020;5;1436.48162642646
"8548";"2020-02-14";9090;2020;6;1295.05806873415
"8556";"2020-02-21";8744;2020;7;1169.1167225803
"8564";"2020-02-28";8354;2020;8;993.138357195689
"8572";"2020-03-06";8300;2020;9;841.311434118766
"8580";"2020-03-13";8382;2020;10;705.610953349535
"8588";"2020-03-20";9402;2020;11;498.465280272612
"8596";"2020-03-27";12726;2020;12;454.431626426458
"8604";"2020-04-03";19682;2020;13;701.410472580304
"8612";"2020-04-10";20809;2020;14;673.65758796492
"8620";"2020-04-17";17193;2020;15;384.038357195689
"8628";"2020-04-24";13158;2020;16;53.9792225803045
"8636";"2020-05-01";10362;2020;17;-152.653469727388
"8644";"2020-05-08";8930;2020;18;-383.480392804311
"8652";"2020-05-15";8369;2020;19;-375.122219727388
"8660";"2020-05-22";7470;2020;20;-479.044815881234
"8668";"2020-05-29";7546;2020;21;-528.704912035081
"8676";"2020-06-05";7518;2020;22;-635.105873573542
"8684";"2020-06-12";7040;2020;23;-694.379912035081
"8692";"2020-06-19";6742;2020;24;-651.996258188927
"8700";"2020-06-26";6938;2020;25;-553.682796650465
"8708";"2020-07-03";7400;2020;26;-527.113085112004
"8716";"2020-07-10";7841;2020;27;-508.842663866582
"8724";"2020-07-17";7855;2020;28;-560.226363500282
"8732";"2020-07-24";7726;2020;29;-640.219037492956
"8740";"2020-07-31";7942;2020;30;-611.319770093689
"8748";"2020-08-07";8644;2020;31;-472.455759104678
"8756";"2020-08-14";8536;2020;32;-550.08671148563
"8764";"2020-08-21";8295;2020;33;-685.380209654128
"8772";"2020-08-28";8012;2020;34;-808.378836027755
"8780";"2020-09-04";8067;2020;35;-853.706354342773
"8788";"2020-09-11";7906;2020;36;-950.728469727388
"8796";"2020-09-18";8182;2020;37;-1029.406835112
"8804";"2020-09-25";8338;2020;38;-990.292892804311
"8812";"2020-10-02";8290;2020;39;-893.025585112003
"8820";"2020-10-09";8347;2020;40;-778.935200496619
"8828";"2020-10-16";8807;2020;41;-681.168854342773
"8836";"2020-10-23";8773;2020;42;-574.574142804311
"8844";"2020-10-30";9712;2020;43;-477.215488958157
"8852";"2020-11-06";9852;2020;44;-414.753950496618
"8860";"2020-11-13";10599;2020;45;-272.753469727388
"8868";"2020-11-20";10265;2020;46;-99.5640466504649
"8876";"2020-11-27";9948;2020;47;-32.9005851120035
"8884";"2020-12-04";9764;2020;48;119.454222580304
"8892";"2020-12-11";9775;2020;49;216.247972580304
"8900";"2020-12-18";9694;2020;50;399.370568734151
"8908";"2020-12-25";9538;2020;51;649.527299503381
"8916";"2021-01-01";9172;2020;52;962.95758796492
"8940";"2021-01-08";10643;2021;1;1484.48306873415
"8948";"2021-01-15";12084;2021;2;1649.12537642646
"8956";"2021-01-22";13225;2021;3;1699.3104725803
"8964";"2021-01-29";12911;2021;4;1480.04268411877
"8972";"2021-02-05";11811;2021;5;1436.48162642646
"8980";"2021-02-12";10552;2021;6;1295.05806873415
"8988";"2021-02-19";9621;2021;7;1169.1167225803
"8996";"2021-02-26";8749;2021;8;993.138357195689
